Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_394950850,A_Validating,User_116,2016-05-04 11:33:19.377,2016-05-04 11:33:19.377,
Application_394950850,O_Returned,User_116,2016-05-04 11:34:23.154,2016-05-04 11:34:23.154,
Application_2119982642,A_Cancelled,User_43,2016-05-04 11:34:29.270,2016-05-04 11:34:29.270,
Application_2119982642,O_Cancelled,User_43,2016-05-04 11:34:29.303,2016-05-04 11:34:29.303,False
Application_1275200458,A_Validating,User_118,2016-05-04 11:50:20.218,2016-05-04 11:50:20.218,
Application_1275200458,O_Returned,User_118,2016-05-04 11:50:44.453,2016-05-04 11:50:44.453,
Application_468766949,A_Validating,User_121,2016-05-04 11:52:42.652,2016-05-04 11:52:42.652,
Application_468766949,O_Returned,User_121,2016-05-04 11:52:45.577,2016-05-04 11:52:45.577,
Application_1613749905,A_Validating,User_121,2016-05-04 12:03:49.284,2016-05-04 12:03:49.284,
Application_1613749905,O_Returned,User_121,2016-05-04 12:03:52.730,2016-05-04 12:03:52.730,
Application_604369010,O_Accepted,User_29,2016-05-04 12:21:34.976,2016-05-04 12:21:34.976,True
Application_1097190039,A_Accepted,User_46,2016-05-04 12:30:09.659,2016-05-04 12:30:09.659,
Application_433661565,W_Validate application,User_68,2016-05-04 12:33:14.570,2016-05-09 13:51:26.437,
Application_433661565,A_Validating,User_112,2016-05-04 12:33:15.252,2016-05-04 12:33:15.252,
Application_433661565,O_Returned,User_112,2016-05-04 12:34:02.130,2016-05-04 12:34:02.130,
Application_1097190039,O_Create Offer,User_46,2016-05-04 12:35:39.919,2016-05-04 12:35:39.919,
Application_1097190039,O_Created,User_46,2016-05-04 12:35:41.174,2016-05-04 12:35:41.174,
Application_1097190039,O_Sent (mail and online),User_46,2016-05-04 12:37:46.444,2016-05-04 12:37:46.444,
Application_1097190039,A_Complete,User_46,2016-05-04 12:37:46.471,2016-05-04 12:37:46.471,
Application_49420191,W_Validate application,User_99,2016-05-04 12:51:29.845,2016-05-09 11:22:56.175,
Application_49420191,A_Validating,User_121,2016-05-04 12:51:30.654,2016-05-04 12:51:30.654,
Application_49420191,O_Returned,User_121,2016-05-04 12:51:34.085,2016-05-04 12:51:34.085,
Application_195141843,A_Incomplete,User_75,2016-05-04 12:57:10.637,2016-05-04 12:57:10.637,
Application_1925656530,O_Accepted,User_29,2016-05-04 13:04:52.958,2016-05-04 13:04:52.958,True
Application_281799824,W_Validate application,User_30,2016-05-04 13:05:08.428,2016-05-09 11:59:05.783,
Application_281799824,A_Validating,User_121,2016-05-04 13:05:09.277,2016-05-04 13:05:09.277,
Application_281799824,O_Returned,User_121,2016-05-04 13:05:12.698,2016-05-04 13:05:12.698,
Application_1403717247,W_Validate application,User_30,2016-05-04 13:24:30.548,2016-05-09 12:11:42.591,
Application_1403717247,A_Validating,User_113,2016-05-04 13:24:31.390,2016-05-04 13:24:31.390,
Application_1403717247,O_Returned,User_113,2016-05-04 13:24:52.082,2016-05-04 13:24:52.082,
Application_1856103001,W_Validate application,User_30,2016-05-04 13:26:05.558,2016-05-09 13:45:40.703,
Application_1856103001,A_Validating,User_118,2016-05-04 13:26:06.455,2016-05-04 13:26:06.455,
Application_1856103001,O_Returned,User_118,2016-05-04 13:26:27.154,2016-05-04 13:26:27.154,
Application_393684469,A_Incomplete,User_68,2016-05-04 13:29:43.251,2016-05-04 13:29:43.251,
Application_2118146765,W_Validate application,User_99,2016-05-04 13:37:28.621,2016-05-09 15:56:44.478,
Application_2118146765,A_Validating,User_2,2016-05-04 13:37:29.476,2016-05-04 13:37:29.476,
Application_2045163694,W_Validate application,User_30,2016-05-04 13:39:21.512,2016-05-09 13:51:56.497,
Application_2045163694,A_Validating,User_121,2016-05-04 13:39:22.375,2016-05-04 13:39:22.375,
Application_2118146765,O_Returned,User_2,2016-05-04 13:39:23.051,2016-05-04 13:39:23.051,
Application_2045163694,O_Returned,User_121,2016-05-04 13:39:26.049,2016-05-04 13:39:26.049,
Application_611642907,A_Incomplete,User_29,2016-05-04 13:40:46.343,2016-05-04 13:40:46.343,
Application_1634162981,W_Validate application,User_75,2016-05-04 13:44:39.243,2016-05-09 12:42:06.274,
Application_1634162981,A_Validating,User_121,2016-05-04 13:44:40.111,2016-05-04 13:44:40.111,
Application_1634162981,O_Returned,User_121,2016-05-04 13:44:42.868,2016-05-04 13:44:42.868,
Application_2009976242,A_Incomplete,User_109,2016-05-04 13:47:56.062,2016-05-04 13:47:56.062,
Application_852448913,O_Accepted,User_30,2016-05-04 14:06:01.918,2016-05-04 14:06:01.918,True
Application_926053153,A_Incomplete,User_75,2016-05-04 14:16:26.853,2016-05-04 14:16:26.853,
Application_149840223,A_Incomplete,User_100,2016-05-04 14:34:45.849,2016-05-04 14:34:45.849,
Application_468766949,O_Accepted,User_102,2016-05-04 14:36:40.969,2016-05-04 14:36:40.969,True
Application_521107323,A_Create Application,User_1,2016-05-04 14:39:10.917,2016-05-04 14:39:10.917,
Application_521107323,A_Submitted,User_1,2016-05-04 14:39:10.976,2016-05-04 14:39:10.976,
Application_521107323,A_Concept,User_1,2016-05-04 14:40:32.099,2016-05-04 14:40:32.099,
Application_702279948,A_Create Application,User_1,2016-05-04 14:44:24.582,2016-05-04 14:44:24.582,
Application_702279948,A_Submitted,User_1,2016-05-04 14:44:24.625,2016-05-04 14:44:24.625,
Application_702279948,A_Concept,User_1,2016-05-04 14:45:48.991,2016-05-04 14:45:48.991,
Application_702279948,A_Accepted,User_49,2016-05-04 14:56:25.704,2016-05-04 14:56:25.704,
Application_702279948,O_Create Offer,User_49,2016-05-04 15:06:24.698,2016-05-04 15:06:24.698,
Application_702279948,O_Created,User_49,2016-05-04 15:06:26.070,2016-05-04 15:06:26.070,
Application_702279948,O_Sent (mail and online),User_49,2016-05-04 15:06:44.227,2016-05-04 15:06:44.227,
Application_702279948,A_Complete,User_49,2016-05-04 15:06:44.254,2016-05-04 15:06:44.254,
Application_382077348,W_Complete application,User_48,2016-05-04 15:17:55.446,2016-05-04 15:35:09.875,
Application_1679786747,A_Incomplete,User_100,2016-05-04 15:28:05.860,2016-05-04 15:28:05.860,
Application_382077348,A_Accepted,User_48,2016-05-04 15:28:59.640,2016-05-04 15:28:59.640,
Application_382077348,O_Create Offer,User_48,2016-05-04 15:34:49.928,2016-05-04 15:34:49.928,
Application_382077348,O_Created,User_48,2016-05-04 15:34:51.299,2016-05-04 15:34:51.299,
Application_382077348,O_Sent (mail and online),User_48,2016-05-04 15:35:09.839,2016-05-04 15:35:09.839,
Application_382077348,A_Complete,User_48,2016-05-04 15:35:09.954,2016-05-04 15:35:09.954,
Application_394950850,A_Incomplete,User_102,2016-05-04 15:51:04.776,2016-05-04 15:51:04.776,
Application_1759865825,W_Validate application,User_68,2016-05-04 16:06:18.829,2016-05-09 15:13:10.903,
Application_1759865825,A_Validating,User_2,2016-05-04 16:06:19.766,2016-05-04 16:06:19.766,
Application_1759865825,O_Returned,User_2,2016-05-04 16:06:27.242,2016-05-04 16:06:27.242,
Application_1717203393,O_Accepted,User_102,2016-05-04 16:22:07.039,2016-05-04 16:22:07.039,True
Application_1600531431,O_Accepted,User_102,2016-05-04 16:26:47.321,2016-05-04 16:26:47.321,True
Application_75952218,O_Accepted,User_102,2016-05-04 16:28:08.049,2016-05-04 16:28:08.049,True
Application_247080311,A_Create Application,User_1,2016-05-04 16:29:52.768,2016-05-04 16:29:52.768,
Application_247080311,A_Submitted,User_1,2016-05-04 16:29:52.832,2016-05-04 16:29:52.832,
Application_247080311,A_Concept,User_1,2016-05-04 16:31:03.672,2016-05-04 16:31:03.672,
Application_1753370051,A_Validating,User_117,2016-05-04 16:52:50.150,2016-05-04 16:52:50.150,
Application_1275200458,W_Call incomplete files,User_23,2016-05-04 17:15:32.139,2016-05-04 19:20:04.931,
Application_1275200458,A_Incomplete,User_101,2016-05-04 17:15:32.143,2016-05-04 17:15:32.143,
Application_1393502544,A_Create Application,User_28,2016-05-04 17:16:46.194,2016-05-04 17:16:46.194,
Application_1393502544,W_Complete application,User_28,2016-05-04 17:16:46.212,2016-05-04 17:23:48.343,
Application_1393502544,A_Concept,User_28,2016-05-04 17:16:46.217,2016-05-04 17:16:46.217,
Application_1393502544,A_Accepted,User_28,2016-05-04 17:19:20.330,2016-05-04 17:19:20.330,
Application_1393502544,O_Create Offer,User_28,2016-05-04 17:23:36.473,2016-05-04 17:23:36.473,
Application_1393502544,O_Created,User_28,2016-05-04 17:23:37.738,2016-05-04 17:23:37.738,
Application_1393502544,O_Sent (mail and online),User_28,2016-05-04 17:23:48.328,2016-05-04 17:23:48.328,
Application_1393502544,A_Complete,User_28,2016-05-04 17:23:48.355,2016-05-04 17:23:48.355,
Application_195141843,A_Validating,User_28,2016-05-04 17:51:08.675,2016-05-04 17:51:08.675,
Application_195141843,O_Accepted,User_117,2016-05-04 17:52:41.269,2016-05-04 17:52:41.269,True
Application_120793083,A_Create Application,User_16,2016-05-04 18:16:21.738,2016-05-04 18:16:21.738,
Application_120793083,A_Concept,User_16,2016-05-04 18:16:21.741,2016-05-04 18:16:21.741,
Application_120793083,W_Complete application,User_49,2016-05-04 18:16:21.752,2016-05-06 12:40:30.615,
Application_455042408,A_Validating,User_28,2016-05-04 18:22:25.014,2016-05-04 18:22:25.014,
Application_477611889,A_Accepted,User_48,2016-05-04 18:44:03.183,2016-05-04 18:44:03.183,
Application_215182354,A_Accepted,User_23,2016-05-04 18:46:56.907,2016-05-04 18:46:56.907,
Application_477611889,O_Create Offer,User_48,2016-05-04 18:47:59.768,2016-05-04 18:47:59.768,
Application_477611889,O_Created,User_48,2016-05-04 18:48:01.321,2016-05-04 18:48:01.321,
Application_477611889,O_Sent (mail and online),User_48,2016-05-04 18:49:09.635,2016-05-04 18:49:09.635,
Application_477611889,A_Complete,User_48,2016-05-04 18:49:09.665,2016-05-04 18:49:09.665,
Application_215182354,O_Create Offer,User_23,2016-05-04 18:50:12.606,2016-05-04 18:50:12.606,
Application_215182354,O_Created,User_23,2016-05-04 18:50:13.825,2016-05-04 18:50:13.825,
Application_215182354,O_Sent (mail and online),User_23,2016-05-04 18:50:30.613,2016-05-04 18:50:30.613,
Application_215182354,A_Complete,User_23,2016-05-04 18:50:30.658,2016-05-04 18:50:30.658,
Application_74773688,A_Create Application,User_1,2016-05-04 18:56:00.423,2016-05-04 18:56:00.423,
Application_74773688,A_Submitted,User_1,2016-05-04 18:56:00.471,2016-05-04 18:56:00.471,
Application_74773688,A_Concept,User_1,2016-05-04 18:56:57.069,2016-05-04 18:56:57.069,
Application_1275200458,A_Validating,User_23,2016-05-04 19:20:05.006,2016-05-04 19:20:05.006,
Application_926053153,A_Validating,User_28,2016-05-04 19:23:40.973,2016-05-04 19:23:40.973,
Application_401819390,A_Create Application,User_1,2016-05-04 20:01:40.163,2016-05-04 20:01:40.163,
Application_401819390,A_Submitted,User_1,2016-05-04 20:01:40.247,2016-05-04 20:01:40.247,
Application_401819390,A_Concept,User_1,2016-05-04 20:03:04.180,2016-05-04 20:03:04.180,
Application_1404502830,A_Create Application,User_14,2016-05-04 20:18:28.470,2016-05-04 20:18:28.470,
Application_1404502830,A_Concept,User_14,2016-05-04 20:18:28.487,2016-05-04 20:18:28.487,
Application_1404502830,W_Complete application,User_2,2016-05-04 20:18:28.520,2016-05-06 11:20:29.260,
Application_174818263,A_Create Application,User_1,2016-05-04 21:49:58.613,2016-05-04 21:49:58.613,
Application_174818263,A_Submitted,User_1,2016-05-04 21:49:58.653,2016-05-04 21:49:58.653,
Application_174818263,A_Concept,User_1,2016-05-04 21:51:05.637,2016-05-04 21:51:05.637,
Application_1061755455,A_Create Application,User_1,2016-05-04 22:36:58.092,2016-05-04 22:36:58.092,
Application_1061755455,A_Submitted,User_1,2016-05-04 22:36:58.138,2016-05-04 22:36:58.138,
Application_1061755455,A_Concept,User_1,2016-05-04 22:37:57.946,2016-05-04 22:37:57.946,
Application_1496606918,A_Cancelled,User_1,2016-05-05 08:00:31.459,2016-05-05 08:00:31.459,
Application_1496606918,O_Cancelled,User_1,2016-05-05 08:00:31.491,2016-05-05 08:00:31.491,False
Application_1330291640,A_Cancelled,User_1,2016-05-05 08:00:40.500,2016-05-05 08:00:40.500,
Application_1330291640,O_Cancelled,User_1,2016-05-05 08:00:40.555,2016-05-05 08:00:40.555,False
Application_1043767161,A_Create Application,User_1,2016-05-05 10:41:35.511,2016-05-05 10:41:35.511,
Application_1043767161,A_Submitted,User_1,2016-05-05 10:41:35.574,2016-05-05 10:41:35.574,
Application_1043767161,A_Concept,User_1,2016-05-05 10:42:38.188,2016-05-05 10:42:38.188,
Application_200571610,A_Create Application,User_49,2016-05-05 13:02:41.786,2016-05-05 13:02:41.786,
Application_200571610,W_Complete application,User_49,2016-05-05 13:02:41.802,2016-05-05 13:06:58.535,
Application_200571610,A_Concept,User_49,2016-05-05 13:02:41.841,2016-05-05 13:02:41.841,
Application_200571610,A_Accepted,User_49,2016-05-05 13:05:54.378,2016-05-05 13:05:54.378,
Application_200571610,O_Create Offer,User_49,2016-05-05 13:06:40.213,2016-05-05 13:06:40.213,
Application_200571610,O_Created,User_49,2016-05-05 13:06:41.595,2016-05-05 13:06:41.595,
Application_200571610,O_Sent (online only),User_49,2016-05-05 13:06:58.520,2016-05-05 13:06:58.520,
Application_200571610,A_Complete,User_49,2016-05-05 13:06:58.548,2016-05-05 13:06:58.548,
Application_880979941,W_Complete application,User_12,2016-05-05 13:08:14.271,2016-05-05 13:17:14.025,
Application_880979941,A_Accepted,User_12,2016-05-05 13:13:03.292,2016-05-05 13:13:03.292,
Application_880979941,O_Create Offer,User_12,2016-05-05 13:16:54.815,2016-05-05 13:16:54.815,
Application_880979941,O_Created,User_12,2016-05-05 13:16:56.030,2016-05-05 13:16:56.030,
Application_880979941,O_Sent (mail and online),User_12,2016-05-05 13:17:14.009,2016-05-05 13:17:14.009,
Application_880979941,A_Complete,User_12,2016-05-05 13:17:14.038,2016-05-05 13:17:14.038,
Application_119020510,A_Create Application,User_1,2016-05-05 13:37:57.546,2016-05-05 13:37:57.546,
Application_119020510,A_Submitted,User_1,2016-05-05 13:37:57.588,2016-05-05 13:37:57.588,
Application_119020510,A_Concept,User_1,2016-05-05 13:38:40.457,2016-05-05 13:38:40.457,
Application_521107323,W_Complete application,User_43,2016-05-05 15:20:51.602,2016-05-06 09:20:14.453,
Application_611642907,W_Validate application,User_29,2016-05-05 15:21:04.639,2016-05-06 08:40:18.332,
Application_611642907,A_Validating,User_116,2016-05-05 15:21:04.719,2016-05-05 15:21:04.719,
Application_149840223,A_Validating,User_116,2016-05-05 15:42:33.093,2016-05-05 15:42:33.093,
Application_250840958,A_Create Application,User_1,2016-05-05 16:00:15.998,2016-05-05 16:00:15.998,
Application_250840958,A_Submitted,User_1,2016-05-05 16:00:16.038,2016-05-05 16:00:16.038,
Application_250840958,A_Concept,User_1,2016-05-05 16:01:32.953,2016-05-05 16:01:32.953,
Application_521107323,A_Accepted,User_43,2016-05-05 16:21:34.924,2016-05-05 16:21:34.924,
Application_74773688,W_Complete application,User_49,2016-05-05 16:41:50.567,2016-05-06 09:17:36.601,
Application_1692778938,A_Create Application,User_1,2016-05-05 20:13:32.827,2016-05-05 20:13:32.827,
Application_1692778938,A_Submitted,User_1,2016-05-05 20:13:32.887,2016-05-05 20:13:32.887,
Application_1692778938,A_Concept,User_1,2016-05-05 20:14:53.707,2016-05-05 20:14:53.707,
Application_1947961871,A_Create Application,User_1,2016-05-05 21:07:33.381,2016-05-05 21:07:33.381,
Application_1947961871,A_Submitted,User_1,2016-05-05 21:07:33.427,2016-05-05 21:07:33.427,
Application_1947961871,A_Concept,User_1,2016-05-05 21:08:46.064,2016-05-05 21:08:46.064,
Application_1219413099,A_Cancelled,User_1,2016-05-06 08:00:32.886,2016-05-06 08:00:32.886,
Application_1219413099,O_Cancelled,User_1,2016-05-06 08:00:32.915,2016-05-06 08:00:32.915,False
Application_2113180180,A_Cancelled,User_1,2016-05-06 08:00:39.289,2016-05-06 08:00:39.289,
Application_2113180180,O_Cancelled,User_1,2016-05-06 08:00:39.316,2016-05-06 08:00:39.316,False
Application_45725238,A_Cancelled,User_1,2016-05-06 08:00:48.716,2016-05-06 08:00:48.716,
Application_45725238,O_Cancelled,User_1,2016-05-06 08:00:48.743,2016-05-06 08:00:48.743,False
Application_2033347032,A_Cancelled,User_1,2016-05-06 08:00:49.712,2016-05-06 08:00:49.712,
Application_2033347032,O_Cancelled,User_1,2016-05-06 08:00:49.754,2016-05-06 08:00:49.754,False
Application_1350934784,A_Cancelled,User_1,2016-05-06 08:00:52.943,2016-05-06 08:00:52.943,
Application_1350934784,O_Cancelled,User_1,2016-05-06 08:00:52.970,2016-05-06 08:00:52.970,False
Application_435480683,A_Cancelled,User_1,2016-05-06 08:00:53.927,2016-05-06 08:00:53.927,
Application_435480683,O_Cancelled,User_1,2016-05-06 08:00:53.954,2016-05-06 08:00:53.954,False
Application_564206168,A_Cancelled,User_1,2016-05-06 08:00:59.327,2016-05-06 08:00:59.327,
Application_564206168,O_Cancelled,User_1,2016-05-06 08:00:59.355,2016-05-06 08:00:59.355,False
Application_611642907,O_Accepted,User_29,2016-05-06 08:40:18.326,2016-05-06 08:40:18.326,True
Application_394950850,A_Validating,User_121,2016-05-06 08:52:39.808,2016-05-06 08:52:39.808,
Application_926053153,O_Accepted,User_29,2016-05-06 09:12:43.051,2016-05-06 09:12:43.051,True
Application_74773688,A_Accepted,User_49,2016-05-06 09:14:19.718,2016-05-06 09:14:19.718,
Application_74773688,O_Create Offer,User_49,2016-05-06 09:17:19.728,2016-05-06 09:17:19.728,
Application_74773688,O_Created,User_49,2016-05-06 09:17:21.186,2016-05-06 09:17:21.186,
Application_74773688,O_Sent (mail and online),User_49,2016-05-06 09:17:36.549,2016-05-06 09:17:36.549,
Application_74773688,A_Complete,User_49,2016-05-06 09:17:36.627,2016-05-06 09:17:36.627,
Application_653546561,A_Create Application,User_35,2016-05-06 09:18:54.501,2016-05-06 09:18:54.501,
Application_653546561,W_Complete application,User_35,2016-05-06 09:18:54.515,2016-05-06 09:26:12.807,
Application_653546561,A_Concept,User_35,2016-05-06 09:18:54.518,2016-05-06 09:18:54.518,
Application_1753370051,O_Returned,User_101,2016-05-06 09:19:08.821,2016-05-06 09:19:08.821,
Application_521107323,O_Create Offer,User_43,2016-05-06 09:19:16.863,2016-05-06 09:19:16.863,
Application_521107323,O_Created,User_43,2016-05-06 09:19:18.084,2016-05-06 09:19:18.084,
Application_393684469,W_Validate application,User_29,2016-05-06 09:19:37.485,2016-05-06 10:06:54.190,
Application_393684469,A_Validating,User_29,2016-05-06 09:19:37.551,2016-05-06 09:19:37.551,
Application_521107323,O_Sent (mail and online),User_43,2016-05-06 09:20:14.434,2016-05-06 09:20:14.434,
Application_521107323,A_Complete,User_43,2016-05-06 09:20:14.470,2016-05-06 09:20:14.470,
Application_653546561,A_Accepted,User_35,2016-05-06 09:20:48.629,2016-05-06 09:20:48.629,
Application_653546561,O_Create Offer,User_35,2016-05-06 09:25:57.024,2016-05-06 09:25:57.024,
Application_653546561,O_Created,User_35,2016-05-06 09:25:58.245,2016-05-06 09:25:58.245,
Application_653546561,O_Sent (mail and online),User_35,2016-05-06 09:26:12.786,2016-05-06 09:26:12.786,
Application_653546561,A_Complete,User_35,2016-05-06 09:26:12.822,2016-05-06 09:26:12.822,
Application_558861002,A_Validating,User_121,2016-05-06 09:36:13.170,2016-05-06 09:36:13.170,
Application_558861002,O_Returned,User_121,2016-05-06 09:36:17.621,2016-05-06 09:36:17.621,
Application_424713760,A_Create Application,User_49,2016-05-06 09:39:49.212,2016-05-06 09:39:49.212,
Application_424713760,A_Concept,User_49,2016-05-06 09:39:49.216,2016-05-06 09:39:49.216,
Application_424713760,W_Complete application,User_49,2016-05-06 09:39:49.230,2016-05-06 09:45:32.765,
Application_247080311,W_Complete application,User_15,2016-05-06 09:41:09.946,2016-05-06 16:44:28.334,
Application_2090661780,A_Validating,User_113,2016-05-06 09:41:46.184,2016-05-06 09:41:46.184,
Application_2090661780,O_Returned,User_113,2016-05-06 09:42:00.829,2016-05-06 09:42:00.829,
Application_424713760,A_Accepted,User_49,2016-05-06 09:42:55.634,2016-05-06 09:42:55.634,
Application_486893733,A_Validating,User_121,2016-05-06 09:45:09.171,2016-05-06 09:45:09.171,
Application_424713760,O_Create Offer,User_49,2016-05-06 09:45:09.928,2016-05-06 09:45:09.928,
Application_424713760,O_Created,User_49,2016-05-06 09:45:11.480,2016-05-06 09:45:11.480,
Application_486893733,O_Returned,User_121,2016-05-06 09:45:13.732,2016-05-06 09:45:13.732,
Application_424713760,O_Sent (online only),User_49,2016-05-06 09:45:32.733,2016-05-06 09:45:32.733,
Application_424713760,A_Complete,User_49,2016-05-06 09:45:32.777,2016-05-06 09:45:32.777,
Application_809231364,A_Validating,User_113,2016-05-06 09:46:48.314,2016-05-06 09:46:48.314,
Application_809231364,O_Returned,User_113,2016-05-06 09:47:35.896,2016-05-06 09:47:35.896,
Application_424713760,A_Validating,User_100,2016-05-06 09:57:03.868,2016-05-06 09:57:03.868,
Application_424713760,O_Returned,User_100,2016-05-06 09:57:17.538,2016-05-06 09:57:17.538,
Application_173896401,A_Validating,User_116,2016-05-06 10:00:18.183,2016-05-06 10:00:18.183,
Application_173896401,O_Returned,User_116,2016-05-06 10:01:20.567,2016-05-06 10:01:20.567,
Application_1829767138,A_Create Application,User_61,2016-05-06 10:04:11.319,2016-05-06 10:04:11.319,
Application_1829767138,A_Concept,User_61,2016-05-06 10:04:11.323,2016-05-06 10:04:11.323,
Application_1829767138,W_Complete application,User_61,2016-05-06 10:04:11.439,2016-05-06 10:25:34.375,
Application_393684469,O_Accepted,User_29,2016-05-06 10:06:54.180,2016-05-06 10:06:54.180,True
Application_1829767138,A_Accepted,User_61,2016-05-06 10:11:18.283,2016-05-06 10:11:18.283,
Application_1829767138,O_Create Offer,User_61,2016-05-06 10:12:40.131,2016-05-06 10:12:40.131,
Application_1829767138,O_Created,User_61,2016-05-06 10:12:41.663,2016-05-06 10:12:41.663,
Application_850572981,A_Validating,User_121,2016-05-06 10:14:43.406,2016-05-06 10:14:43.406,
Application_850572981,O_Returned,User_121,2016-05-06 10:14:48.764,2016-05-06 10:14:48.764,
Application_752700749,A_Validating,User_113,2016-05-06 10:22:48.120,2016-05-06 10:22:48.120,
Application_752700749,O_Returned,User_113,2016-05-06 10:23:06.040,2016-05-06 10:23:06.040,
Application_1275200458,O_Accepted,User_125,2016-05-06 10:23:56.195,2016-05-06 10:23:56.195,True
Application_455042408,O_Accepted,User_125,2016-05-06 10:25:25.602,2016-05-06 10:25:25.602,True
Application_1829767138,A_Cancelled,User_61,2016-05-06 10:25:34.343,2016-05-06 10:25:34.343,
Application_1829767138,O_Cancelled,User_61,2016-05-06 10:25:34.365,2016-05-06 10:25:34.365,False
Application_511296196,W_Validate application,User_99,2016-05-06 10:32:10.907,2016-05-09 15:41:45.388,
Application_511296196,A_Validating,User_113,2016-05-06 10:32:11.803,2016-05-06 10:32:11.803,
Application_511296196,O_Returned,User_113,2016-05-06 10:32:18.706,2016-05-06 10:32:18.706,
Application_1613749905,A_Incomplete,User_100,2016-05-06 10:57:56.603,2016-05-06 10:57:56.603,
Application_424713760,O_Accepted,User_102,2016-05-06 11:07:46.312,2016-05-06 11:07:46.312,True
Application_149840223,O_Accepted,User_102,2016-05-06 11:09:31.284,2016-05-06 11:09:31.284,True
Application_1753370051,O_Accepted,User_29,2016-05-06 11:13:42.421,2016-05-06 11:13:42.421,True
Application_1404502830,A_Accepted,User_2,2016-05-06 11:19:09.551,2016-05-06 11:19:09.551,
Application_1505581087,A_Cancelled,User_43,2016-05-06 11:19:32.761,2016-05-06 11:19:32.761,
Application_1505581087,O_Cancelled,User_43,2016-05-06 11:19:32.819,2016-05-06 11:19:32.819,False
Application_1404502830,O_Create Offer,User_2,2016-05-06 11:20:15.674,2016-05-06 11:20:15.674,
Application_1404502830,O_Created,User_2,2016-05-06 11:20:16.835,2016-05-06 11:20:16.835,
Application_1404502830,O_Sent (mail and online),User_2,2016-05-06 11:20:29.238,2016-05-06 11:20:29.238,
Application_1404502830,A_Complete,User_2,2016-05-06 11:20:29.275,2016-05-06 11:20:29.275,
Application_1043767161,W_Complete application,User_49,2016-05-06 11:25:25.565,2016-05-06 11:34:18.045,
Application_1043767161,A_Accepted,User_49,2016-05-06 11:31:46.788,2016-05-06 11:31:46.788,
Application_1043767161,O_Create Offer,User_49,2016-05-06 11:33:58.065,2016-05-06 11:33:58.065,
Application_1043767161,O_Created,User_49,2016-05-06 11:33:59.361,2016-05-06 11:33:59.361,
Application_1043767161,O_Sent (mail and online),User_49,2016-05-06 11:34:18.029,2016-05-06 11:34:18.029,
Application_1043767161,A_Complete,User_49,2016-05-06 11:34:18.055,2016-05-06 11:34:18.055,
Application_2009976242,W_Validate application,User_109,2016-05-06 11:35:51.532,2016-05-06 15:02:21.175,
Application_2009976242,A_Validating,User_127,2016-05-06 11:35:51.638,2016-05-06 11:35:51.638,
Application_119020510,W_Complete application,User_42,2016-05-06 11:51:20.336,2016-05-06 12:02:33.454,
Application_250840958,W_Complete application,User_61,2016-05-06 11:59:54.825,2016-05-06 12:07:17.255,
Application_119020510,A_Accepted,User_42,2016-05-06 11:59:56.796,2016-05-06 11:59:56.796,
Application_1603447385,O_Accepted,User_87,2016-05-06 11:59:58.060,2016-05-06 11:59:58.060,True
Application_119020510,O_Create Offer,User_42,2016-05-06 12:02:19.016,2016-05-06 12:02:19.016,
Application_119020510,O_Created,User_42,2016-05-06 12:02:20.347,2016-05-06 12:02:20.347,
Application_119020510,O_Sent (mail and online),User_42,2016-05-06 12:02:33.415,2016-05-06 12:02:33.415,
Application_119020510,A_Complete,User_42,2016-05-06 12:02:33.492,2016-05-06 12:02:33.492,
Application_1209992293,O_Accepted,User_102,2016-05-06 12:04:16.095,2016-05-06 12:04:16.095,True
Application_250840958,A_Accepted,User_61,2016-05-06 12:06:05.794,2016-05-06 12:06:05.794,
Application_250840958,O_Create Offer,User_61,2016-05-06 12:06:54.857,2016-05-06 12:06:54.857,
Application_250840958,O_Created,User_61,2016-05-06 12:06:56.088,2016-05-06 12:06:56.088,
Application_250840958,O_Sent (mail and online),User_61,2016-05-06 12:07:17.233,2016-05-06 12:07:17.233,
Application_250840958,A_Complete,User_61,2016-05-06 12:07:17.278,2016-05-06 12:07:17.278,
Application_841975726,A_Create Application,User_43,2016-05-06 12:35:20.357,2016-05-06 12:35:20.357,
Application_841975726,A_Concept,User_43,2016-05-06 12:35:20.360,2016-05-06 12:35:20.360,
Application_618647633,A_Create Application,User_1,2016-05-06 12:36:01.311,2016-05-06 12:36:01.311,
Application_618647633,A_Submitted,User_1,2016-05-06 12:36:01.366,2016-05-06 12:36:01.366,
Application_618647633,A_Concept,User_1,2016-05-06 12:36:39.801,2016-05-06 12:36:39.801,
Application_120793083,A_Accepted,User_49,2016-05-06 12:39:40.542,2016-05-06 12:39:40.542,
Application_120793083,O_Create Offer,User_49,2016-05-06 12:40:15.447,2016-05-06 12:40:15.447,
Application_120793083,O_Created,User_49,2016-05-06 12:40:16.671,2016-05-06 12:40:16.671,
Application_120793083,O_Sent (mail and online),User_49,2016-05-06 12:40:30.600,2016-05-06 12:40:30.600,
Application_120793083,A_Complete,User_49,2016-05-06 12:40:30.627,2016-05-06 12:40:30.627,
Application_1692778938,W_Complete application,User_18,2016-05-06 12:46:38.576,2016-05-06 14:13:47.199,
Application_406765375,A_Create Application,User_1,2016-05-06 13:05:14.143,2016-05-06 13:05:14.143,
Application_406765375,A_Submitted,User_1,2016-05-06 13:05:14.191,2016-05-06 13:05:14.191,
