caseid,activity,resource,ts
Application_1471099537,O_Accepted,User_115,2016-01-12 10:44:57.619
Application_1471099537,A_Pending,User_115,2016-01-12 10:44:57.622
Application_1471099537,W_Validate application,User_115,2016-01-12 10:44:57.625
Application_1471099537,End,End,2016-01-12 10:44:58.625
Application_1195396325,W_Validate application,User_68,2016-01-12 10:48:53.449
Application_1859638703,W_Validate application,User_87,2016-01-12 10:49:51.410
Application_1195396325,W_Call incomplete files,User_68,2016-01-12 10:54:27.994
Application_1195396325,W_Call incomplete files,User_68,2016-01-12 10:54:27.996
Application_1195396325,A_Incomplete,User_68,2016-01-12 10:54:27.998
Application_1195396325,W_Call incomplete files,User_68,2016-01-12 10:54:33.749
Application_180547487,W_Call incomplete files,User_2,2016-01-12 10:55:29.868
Application_709929024,W_Call after offers,User_119,2016-01-12 11:02:20.079
Application_709929024,W_Validate application,User_119,2016-01-12 11:02:20.086
Application_709929024,W_Validate application,User_119,2016-01-12 11:02:20.089
Application_709929024,A_Validating,User_119,2016-01-12 11:02:20.865
Application_709929024,O_Returned,User_119,2016-01-12 11:02:39.645
Application_1603124379,W_Call incomplete files,User_2,2016-01-12 11:03:58.233
Application_1603124379,W_Call incomplete files,User_2,2016-01-12 11:05:35.004
Application_1859638703,W_Call incomplete files,User_87,2016-01-12 11:05:50.108
Application_1859638703,W_Call incomplete files,User_87,2016-01-12 11:05:50.110
Application_1859638703,A_Incomplete,User_87,2016-01-12 11:05:50.111
Application_1859638703,W_Call incomplete files,User_87,2016-01-12 11:05:57.751
Application_709929024,W_Validate application,User_119,2016-01-12 11:07:40.205
Application_1603124379,W_Call incomplete files,User_10,2016-01-12 11:14:12.676
Application_1603124379,W_Validate application,User_10,2016-01-12 11:14:12.687
Application_1603124379,W_Validate application,User_10,2016-01-12 11:14:12.690
Application_1603124379,A_Validating,User_10,2016-01-12 11:14:12.762
Application_1603124379,W_Validate application,User_10,2016-01-12 11:15:21.641
Application_1603124379,W_Validate application,User_100,2016-01-12 11:16:45.859
Application_1603124379,W_Validate application,User_100,2016-01-12 11:16:58.212
Application_1603124379,O_Accepted,User_119,2016-01-12 11:20:22.039
Application_1603124379,A_Pending,User_119,2016-01-12 11:20:22.043
Application_1603124379,W_Validate application,User_119,2016-01-12 11:20:22.049
Application_1603124379,O_Cancelled,User_119,2016-01-12 11:20:22.065
Application_1603124379,End,End,2016-01-12 11:20:23.065
Application_2005183817,W_Validate application,User_87,2016-01-12 11:20:31.296
Application_122336824,W_Call after offers,User_9,2016-01-12 11:21:15.621
Application_2005183817,W_Validate application,User_87,2016-01-12 11:21:20.288
Application_122336824,W_Call after offers,User_9,2016-01-12 11:21:42.111
Application_584603670,W_Call incomplete files,User_2,2016-01-12 11:29:21.176
Application_584603670,W_Validate application,User_2,2016-01-12 11:31:06.994
Application_584603670,W_Validate application,User_87,2016-01-12 11:31:06.997
Application_584603670,A_Validating,User_2,2016-01-12 11:31:07.070
Application_584603670,W_Validate application,User_2,2016-01-12 11:31:27.711
Application_2005183817,O_Accepted,User_75,2016-01-12 11:37:25.747
Application_2005183817,A_Pending,User_75,2016-01-12 11:37:25.758
Application_2005183817,W_Validate application,User_75,2016-01-12 11:37:25.765
Application_2005183817,O_Cancelled,User_75,2016-01-12 11:37:25.783
Application_2005183817,End,End,2016-01-12 11:37:26.783
Application_1699757505,O_Accepted,User_115,2016-01-12 11:55:29.363
Application_1699757505,A_Pending,User_115,2016-01-12 11:55:29.378
Application_1699757505,W_Validate application,User_115,2016-01-12 11:55:29.381
Application_1699757505,O_Cancelled,User_115,2016-01-12 11:55:29.394
Application_1699757505,End,End,2016-01-12 11:55:30.394
Application_864903752,W_Validate application,User_102,2016-01-12 11:58:03.606
Application_180547487,W_Call incomplete files,User_116,2016-01-12 11:58:18.757
Application_180547487,W_Validate application,User_116,2016-01-12 11:58:18.763
Application_180547487,W_Validate application,User_116,2016-01-12 11:58:18.766
Application_180547487,A_Validating,User_116,2016-01-12 11:58:18.829
Application_864903752,W_Validate application,User_102,2016-01-12 11:58:50.987
Application_180547487,W_Validate application,User_116,2016-01-12 11:59:00.753
Application_1300843234,A_Denied,User_75,2016-01-12 12:00:35.355
Application_1300843234,O_Refused,User_75,2016-01-12 12:00:35.418
Application_1300843234,O_Refused,User_75,2016-01-12 12:00:35.427
Application_1300843234,W_Validate application,User_75,2016-01-12 12:00:35.440
Application_1300843234,End,End,2016-01-12 12:00:36.440
Application_923808413,W_Validate application,User_100,2016-01-12 12:06:42.437
Application_923808413,W_Call incomplete files,User_100,2016-01-12 12:06:42.446
Application_923808413,W_Call incomplete files,User_100,2016-01-12 12:06:42.448
Application_923808413,A_Incomplete,User_100,2016-01-12 12:06:42.450
Application_923808413,W_Call incomplete files,User_100,2016-01-12 12:08:05.464
Application_1859638703,W_Call incomplete files,User_2,2016-01-12 12:22:07.484
Application_1859638703,W_Call incomplete files,User_2,2016-01-12 12:30:43.764
Application_493034835,W_Validate application,User_87,2016-01-12 13:05:35.482
Application_493034835,O_Accepted,User_87,2016-01-12 13:13:45.145
Application_493034835,A_Pending,User_87,2016-01-12 13:13:45.148
Application_493034835,End,End,2016-01-12 13:13:46.148
Application_584603670,W_Validate application,User_87,2016-01-12 13:15:36.326
Application_584603670,O_Accepted,User_87,2016-01-12 13:16:49.978
Application_584603670,A_Pending,User_87,2016-01-12 13:16:49.983
Application_584603670,End,End,2016-01-12 13:16:50.983
Application_864903752,W_Validate application,User_87,2016-01-12 13:19:51.637
Application_1462709587,W_Validate application,User_100,2016-01-12 13:22:04.451
Application_1462709587,W_Call incomplete files,User_100,2016-01-12 13:22:04.459
Application_1462709587,W_Call incomplete files,User_100,2016-01-12 13:22:04.463
Application_1462709587,A_Incomplete,User_100,2016-01-12 13:22:04.465
Application_1462709587,W_Call incomplete files,User_100,2016-01-12 13:23:42.638
Application_299986859,W_Validate application,User_99,2016-01-12 13:26:42.155
Application_299986859,W_Validate application,User_99,2016-01-12 13:26:49.185
Application_864903752,W_Call incomplete files,User_87,2016-01-12 13:47:55.596
Application_864903752,W_Call incomplete files,User_87,2016-01-12 13:47:55.599
Application_864903752,A_Incomplete,User_87,2016-01-12 13:47:55.602
Application_864903752,W_Call incomplete files,User_87,2016-01-12 13:49:45.855
Application_180547487,W_Validate application,User_87,2016-01-12 13:50:05.076
Application_299986859,W_Validate application,User_99,2016-01-12 13:50:13.711
Application_180547487,O_Accepted,User_87,2016-01-12 13:56:49.596
Application_180547487,A_Pending,User_87,2016-01-12 13:56:49.666
Application_180547487,End,End,2016-01-12 13:56:50.666
Application_909100209,A_Denied,User_2,2016-01-12 14:06:37.515
Application_909100209,O_Refused,User_2,2016-01-12 14:06:37.553
Application_909100209,W_Call after offers,User_2,2016-01-12 14:06:37.569
Application_909100209,End,End,2016-01-12 14:06:38.569
Application_299986859,W_Validate application,User_99,2016-01-12 14:06:40.600
Application_1277100580,W_Validate application,User_99,2016-01-12 14:06:55.842
Application_923808413,W_Call incomplete files,User_2,2016-01-12 14:13:46.727
Application_923808413,W_Call incomplete files,User_2,2016-01-12 14:15:05.958
Application_1277100580,W_Validate application,User_99,2016-01-12 14:15:56.016
Application_299986859,W_Validate application,User_99,2016-01-12 14:16:01.447
Application_299986859,O_Accepted,User_99,2016-01-12 14:16:41.624
Application_299986859,A_Pending,User_99,2016-01-12 14:16:41.627
Application_299986859,End,End,2016-01-12 14:16:42.627
Application_1277100580,W_Validate application,User_99,2016-01-12 14:17:03.275
Application_813133375,W_Validate application,User_102,2016-01-12 14:29:00.247
Application_813133375,W_Validate application,User_102,2016-01-12 14:29:16.887
Application_1462709587,W_Call incomplete files,User_2,2016-01-12 14:31:23.998
Application_1462709587,W_Call incomplete files,User_2,2016-01-12 14:35:24.276
Application_709929024,O_Accepted,User_115,2016-01-12 14:37:49.762
Application_709929024,A_Pending,User_115,2016-01-12 14:37:49.767
Application_709929024,W_Validate application,User_115,2016-01-12 14:37:49.770
Application_709929024,O_Cancelled,User_115,2016-01-12 14:37:49.780
Application_709929024,End,End,2016-01-12 14:37:50.780
Application_864903752,W_Call incomplete files,User_2,2016-01-12 14:54:53.378
Application_1859638703,W_Call incomplete files,User_118,2016-01-12 15:04:26.185
Application_1859638703,W_Validate application,User_118,2016-01-12 15:04:26.191
Application_1859638703,W_Validate application,User_99,2016-01-12 15:04:26.193
Application_1859638703,A_Validating,User_118,2016-01-12 15:04:26.260
Application_1859638703,W_Validate application,User_118,2016-01-12 15:04:34.264
Application_864903752,W_Call incomplete files,User_2,2016-01-12 15:04:44.922
Application_1859638703,W_Validate application,User_100,2016-01-12 15:05:16.265
Application_1859638703,W_Validate application,User_100,2016-01-12 15:06:12.633
Application_1195396325,W_Call incomplete files,User_118,2016-01-12 15:09:23.379
Application_1195396325,W_Validate application,User_118,2016-01-12 15:09:23.391
Application_1195396325,W_Validate application,User_29,2016-01-12 15:09:23.403
Application_1195396325,A_Validating,User_118,2016-01-12 15:09:23.477
Application_1195396325,W_Validate application,User_118,2016-01-12 15:10:22.124
Application_1277100580,W_Validate application,User_99,2016-01-12 15:12:43.383
Application_1859638703,W_Validate application,User_87,2016-01-12 15:15:53.559
Application_1859638703,W_Validate application,User_87,2016-01-12 15:16:36.604
Application_1859638703,W_Validate application,User_102,2016-01-12 15:16:43.083
Application_1859638703,W_Validate application,User_102,2016-01-12 15:18:25.695
Application_1859638703,W_Validate application,User_102,2016-01-12 15:18:34.575
Application_1859638703,W_Validate application,User_102,2016-01-12 15:18:58.371
Application_1195396325,W_Validate application,User_68,2016-01-12 15:21:37.401
Application_1195396325,W_Validate application,User_68,2016-01-12 15:22:34.869
Application_1859638703,W_Validate application,User_102,2016-01-12 15:28:29.802
Application_1462709587,W_Call incomplete files,User_116,2016-01-12 15:32:23.452
Application_1462709587,W_Validate application,User_116,2016-01-12 15:32:23.458
Application_1462709587,W_Validate application,User_116,2016-01-12 15:32:23.460
Application_1462709587,A_Validating,User_116,2016-01-12 15:32:23.523
Application_1462709587,W_Validate application,User_116,2016-01-12 15:32:27.727
Application_1277100580,W_Call incomplete files,User_99,2016-01-12 15:32:36.192
Application_1277100580,W_Call incomplete files,User_99,2016-01-12 15:32:36.194
Application_1277100580,A_Incomplete,User_99,2016-01-12 15:32:36.196
Application_1277100580,W_Call incomplete files,User_99,2016-01-12 15:32:54.101
Application_813133375,W_Validate application,User_99,2016-01-12 15:38:10.948
Application_1462709587,W_Validate application,User_100,2016-01-12 15:41:32.482
Application_1462709587,W_Validate application,User_100,2016-01-12 15:42:00.822
Application_1462709587,W_Validate application,User_29,2016-01-12 15:42:29.226
Application_1462709587,W_Validate application,User_29,2016-01-12 15:42:55.648
Application_1277100580,W_Call incomplete files,User_2,2016-01-12 15:47:48.154
Application_1462709587,W_Validate application,User_115,2016-01-12 15:49:47.460
Application_1462709587,W_Validate application,User_115,2016-01-12 15:50:03.046
Application_1859638703,W_Validate application,User_102,2016-01-12 15:51:03.946
Application_1277100580,W_Call incomplete files,User_2,2016-01-12 15:51:11.444
Application_1859638703,W_Validate application,User_102,2016-01-12 15:51:24.311
Application_1859638703,W_Validate application,User_102,2016-01-12 15:52:45.272
Application_813133375,W_Call incomplete files,User_99,2016-01-12 16:09:24.808
Application_813133375,W_Call incomplete files,User_99,2016-01-12 16:09:24.811
Application_813133375,A_Incomplete,User_99,2016-01-12 16:09:24.813
Application_813133375,W_Call incomplete files,User_99,2016-01-12 16:09:45.287
Application_1462709587,O_Accepted,User_115,2016-01-12 16:18:32.379
Application_1462709587,A_Pending,User_115,2016-01-12 16:18:32.391
Application_1462709587,W_Validate application,User_115,2016-01-12 16:18:32.394
Application_1462709587,End,End,2016-01-12 16:18:33.394
Application_1859638703,W_Validate application,User_99,2016-01-12 16:22:41.749
Application_1195396325,W_Validate application,User_29,2016-01-12 16:27:23.917
Application_813133375,W_Call incomplete files,User_2,2016-01-12 16:29:30.622
Application_813133375,W_Call incomplete files,User_2,2016-01-12 16:31:12.660
Application_1859638703,O_Accepted,User_99,2016-01-12 16:32:52.615
Application_1859638703,A_Pending,User_99,2016-01-12 16:32:52.618
Application_1859638703,O_Cancelled,User_99,2016-01-12 16:32:52.632
Application_1859638703,End,End,2016-01-12 16:32:53.632
Application_1195396325,W_Call incomplete files,User_29,2016-01-12 16:40:49.232
Application_1195396325,W_Call incomplete files,User_29,2016-01-12 16:40:49.234
Application_1195396325,A_Incomplete,User_29,2016-01-12 16:40:49.236
Application_1195396325,W_Call incomplete files,User_29,2016-01-12 16:40:53.765
Application_1195396325,W_Call incomplete files,User_20,2016-01-12 17:21:17.732
Application_1195396325,W_Call incomplete files,User_20,2016-01-12 17:21:32.038
Application_1386615618,A_Cancelled,User_41,2016-01-12 18:56:33.374
Application_1386615618,O_Cancelled,User_41,2016-01-12 18:56:33.399
Application_1386615618,W_Call after offers,User_41,2016-01-12 18:56:33.408
Application_1386615618,End,End,2016-01-12 18:56:34.408
Application_19324985,A_Cancelled,User_10,2016-01-12 19:09:24.030
Application_19324985,O_Cancelled,User_10,2016-01-12 19:09:24.055
Application_19324985,W_Call after offers,User_10,2016-01-12 19:09:24.065
Application_19324985,End,End,2016-01-12 19:09:25.065
Application_1195396325,W_Call incomplete files,User_14,2016-01-12 19:39:07.650
Application_1195396325,W_Call incomplete files,User_14,2016-01-12 19:41:25.928
Application_224758141,A_Create Application,User_14,2016-01-12 20:52:12.845
Application_224758141,W_Complete application,User_14,2016-01-12 20:52:12.852
Application_224758141,W_Complete application,User_14,2016-01-12 20:52:12.854
Application_224758141,A_Concept,User_14,2016-01-12 20:52:12.856
Application_224758141,A_Accepted,User_14,2016-01-12 20:57:43.459
Application_224758141,O_Create Offer,User_14,2016-01-12 21:00:01.063
Application_224758141,O_Created,User_14,2016-01-12 21:00:02.325
Application_224758141,O_Sent (mail and online),User_14,2016-01-12 21:00:14.668
Application_224758141,W_Call after offers,User_14,2016-01-12 21:00:14.704
Application_224758141,W_Call after offers,User_14,2016-01-12 21:00:14.709
Application_224758141,A_Complete,User_14,2016-01-12 21:00:14.711
Application_224758141,A_Cancelled,User_14,2016-01-12 21:02:38.034
Application_224758141,O_Cancelled,User_14,2016-01-12 21:02:38.058
Application_224758141,End,End,2016-01-12 21:02:39.058
Application_1845547664,W_Call after offers,User_114,2016-01-13 08:48:26.196
Application_1845547664,W_Validate application,User_114,2016-01-13 08:48:26.206
Application_1845547664,W_Validate application,User_114,2016-01-13 08:48:26.208
Application_1845547664,A_Validating,User_114,2016-01-13 08:48:27.044
Application_1845547664,O_Returned,User_114,2016-01-13 08:48:38.907
Application_1845547664,W_Validate application,User_114,2016-01-13 08:58:36.799
Application_243155734,W_Call after offers,User_127,2016-01-13 09:05:01.050
Application_243155734,W_Validate application,User_127,2016-01-13 09:05:01.058
Application_243155734,W_Validate application,User_127,2016-01-13 09:05:01.060
Application_243155734,A_Validating,User_127,2016-01-13 09:05:01.781
Application_243155734,O_Returned,User_127,2016-01-13 09:05:11.672
Application_1898882436,W_Call after offers,User_113,2016-01-13 09:06:23.682
Application_1898882436,W_Validate application,User_113,2016-01-13 09:06:23.688
Application_1898882436,W_Validate application,User_113,2016-01-13 09:06:23.690
Application_1898882436,A_Validating,User_113,2016-01-13 09:06:24.503
Application_1898882436,O_Returned,User_113,2016-01-13 09:06:30.310
Application_243155734,W_Validate application,User_127,2016-01-13 09:06:49.886
Application_1506426720,W_Call after offers,User_114,2016-01-13 09:10:32.205
Application_1506426720,W_Validate application,User_114,2016-01-13 09:10:32.213
Application_1506426720,W_Validate application,User_114,2016-01-13 09:10:32.218
Application_1506426720,A_Validating,User_114,2016-01-13 09:10:33.056
Application_1506426720,O_Returned,User_114,2016-01-13 09:10:46.820
Application_2034562541,W_Call after offers,User_127,2016-01-13 09:11:12.240
Application_2034562541,W_Validate application,User_127,2016-01-13 09:11:12.248
Application_2034562541,W_Validate application,User_127,2016-01-13 09:11:12.252
Application_2034562541,A_Validating,User_127,2016-01-13 09:11:13.197
Application_2034562541,O_Returned,User_127,2016-01-13 09:11:36.259
Application_1898882436,W_Validate application,User_113,2016-01-13 09:12:49.308
Application_1506426720,W_Validate application,User_114,2016-01-13 09:14:50.638
Application_864903752,A_Denied,User_75,2016-01-13 09:16:20.018
Application_864903752,O_Refused,User_75,2016-01-13 09:16:20.136
Application_864903752,O_Refused,User_75,2016-01-13 09:16:20.155
Application_864903752,W_Call incomplete files,User_75,2016-01-13 09:16:20.186
Application_864903752,End,End,2016-01-13 09:16:21.186
Application_2034562541,W_Validate application,User_127,2016-01-13 09:18:35.633
Application_1845547664,W_Validate application,User_102,2016-01-13 09:19:25.042
Application_1845547664,W_Call incomplete files,User_102,2016-01-13 09:19:25.061
Application_1845547664,W_Call incomplete files,User_102,2016-01-13 09:19:25.064
Application_1845547664,A_Incomplete,User_102,2016-01-13 09:19:25.067
Application_1845547664,W_Call incomplete files,User_102,2016-01-13 09:19:43.130
Application_123754331,W_Call after offers,User_114,2016-01-13 09:21:35.742
Application_123754331,W_Validate application,User_114,2016-01-13 09:21:35.828
Application_123754331,W_Validate application,User_114,2016-01-13 09:21:35.873
Application_123754331,A_Validating,User_114,2016-01-13 09:21:36.998
Application_243155734,W_Validate application,User_100,2016-01-13 09:21:45.009
Application_243155734,W_Call incomplete files,User_100,2016-01-13 09:21:45.020
Application_243155734,W_Call incomplete files,User_100,2016-01-13 09:21:45.024
Application_243155734,A_Incomplete,User_100,2016-01-13 09:21:45.027
Application_123754331,O_Returned,User_114,2016-01-13 09:21:53.476
Application_243155734,W_Call incomplete files,User_100,2016-01-13 09:24:17.468
Application_1846626914,W_Call after offers,User_116,2016-01-13 09:24:48.239
Application_1846626914,W_Validate application,User_116,2016-01-13 09:24:48.308
Application_1846626914,W_Validate application,User_116,2016-01-13 09:24:48.318
Application_1846626914,A_Validating,User_116,2016-01-13 09:24:49.352
Application_1746133767,W_Call after offers,User_113,2016-01-13 09:25:24.199
Application_1746133767,W_Validate application,User_113,2016-01-13 09:25:24.208
Application_1746133767,W_Validate application,User_113,2016-01-13 09:25:24.211
Application_1746133767,A_Validating,User_113,2016-01-13 09:25:25.082
Application_1746133767,O_Returned,User_113,2016-01-13 09:27:16.232
Application_1898882436,W_Validate application,User_102,2016-01-13 09:28:18.552
Application_1898882436,W_Call incomplete files,User_102,2016-01-13 09:28:18.558
Application_1898882436,W_Call incomplete files,User_102,2016-01-13 09:28:18.560
Application_1898882436,A_Incomplete,User_102,2016-01-13 09:28:18.564
Application_1846626914,O_Returned,User_116,2016-01-13 09:28:52.987
Application_123754331,W_Validate application,User_114,2016-01-13 09:29:17.533
Application_1898882436,W_Call incomplete files,User_102,2016-01-13 09:29:40.422
Application_1846626914,W_Validate application,User_116,2016-01-13 09:30:54.864
Application_1746133767,W_Validate application,User_113,2016-01-13 09:32:56.868
Application_58755651,W_Call after offers,User_117,2016-01-13 09:32:58.634
Application_58755651,W_Validate application,User_117,2016-01-13 09:32:58.643
Application_58755651,W_Validate application,User_95,2016-01-13 09:32:58.646
Application_58755651,A_Validating,User_117,2016-01-13 09:32:59.584
Application_58755651,O_Returned,User_117,2016-01-13 09:33:10.066
Application_948906324,W_Call after offers,User_114,2016-01-13 09:37:50.935
Application_948906324,W_Validate application,User_114,2016-01-13 09:37:50.941
Application_948906324,W_Validate application,User_114,2016-01-13 09:37:50.943
Application_948906324,A_Validating,User_114,2016-01-13 09:37:51.778
Application_948906324,O_Returned,User_114,2016-01-13 09:38:05.119
Application_58755651,W_Validate application,User_117,2016-01-13 09:38:19.844
Application_2078020265,W_Call after offers,User_117,2016-01-13 09:39:23.425
Application_2078020265,W_Validate application,User_117,2016-01-13 09:39:23.436
Application_2078020265,W_Validate application,User_29,2016-01-13 09:39:23.439
Application_2078020265,A_Validating,User_117,2016-01-13 09:39:24.641
Application_2078020265,O_Returned,User_117,2016-01-13 09:39:32.694
Application_948906324,W_Validate application,User_114,2016-01-13 09:39:46.679
Application_2078020265,W_Validate application,User_117,2016-01-13 09:42:16.132
Application_2034562541,W_Validate application,User_102,2016-01-13 09:45:28.789
Application_2034562541,W_Call incomplete files,User_102,2016-01-13 09:45:28.795
Application_2034562541,W_Call incomplete files,User_102,2016-01-13 09:45:28.796
Application_2034562541,A_Incomplete,User_102,2016-01-13 09:45:28.800
Application_1812038441,O_Returned,User_116,2016-01-13 09:47:04.114
Application_2078020265,W_Validate application,User_87,2016-01-13 09:47:16.565
Application_2034562541,W_Call incomplete files,User_102,2016-01-13 09:47:28.340
Application_2078020265,W_Validate application,User_87,2016-01-13 09:47:55.786
Application_1812038441,W_Call incomplete files,User_116,2016-01-13 09:53:35.329
Application_1812038441,W_Validate application,User_116,2016-01-13 09:53:35.338
Application_1812038441,W_Validate application,User_75,2016-01-13 09:53:35.340
Application_1812038441,A_Validating,User_116,2016-01-13 09:53:35.457
Application_1812038441,W_Validate application,User_116,2016-01-13 09:53:48.799
Application_1845547664,W_Call incomplete files,User_2,2016-01-13 09:54:44.714
Application_1845547664,W_Call incomplete files,User_2,2016-01-13 09:59:12.027
Application_243155734,W_Call incomplete files,User_2,2016-01-13 09:59:17.022
Application_948906324,O_Accepted,User_115,2016-01-13 10:00:37.964
Application_948906324,A_Pending,User_115,2016-01-13 10:00:37.991
Application_948906324,W_Validate application,User_115,2016-01-13 10:00:37.998
Application_948906324,End,End,2016-01-13 10:00:38.998
Application_243155734,W_Call incomplete files,User_2,2016-01-13 10:01:48.506
Application_395903076,W_Call after offers,User_113,2016-01-13 10:04:43.981
Application_395903076,W_Validate application,User_113,2016-01-13 10:04:43.987
Application_395903076,W_Validate application,User_113,2016-01-13 10:04:43.990
Application_395903076,A_Validating,User_113,2016-01-13 10:04:44.966
Application_395903076,O_Returned,User_113,2016-01-13 10:04:51.440
Application_1898882436,W_Call incomplete files,User_2,2016-01-13 10:05:41.831
Application_395903076,W_Validate application,User_113,2016-01-13 10:07:51.940
Application_1898882436,W_Call incomplete files,User_2,2016-01-13 10:08:24.483
Application_1898882436,W_Call incomplete files,User_2,2016-01-13 10:08:31.590
Application_1898882436,W_Call incomplete files,User_2,2016-01-13 10:08:49.835
Application_525275343,W_Call after offers,User_114,2016-01-13 10:09:13.286
Application_525275343,W_Validate application,User_114,2016-01-13 10:09:13.292
Application_525275343,W_Validate application,User_29,2016-01-13 10:09:13.295
Application_525275343,A_Validating,User_114,2016-01-13 10:09:14.650
Application_525275343,O_Returned,User_114,2016-01-13 10:09:27.131
Application_843590096,W_Call after offers,User_112,2016-01-13 10:11:05.444
Application_843590096,W_Validate application,User_112,2016-01-13 10:11:05.455
Application_843590096,W_Validate application,User_29,2016-01-13 10:11:05.457
Application_843590096,A_Validating,User_112,2016-01-13 10:11:06.546
Application_843590096,O_Returned,User_112,2016-01-13 10:11:40.064
Application_843590096,W_Validate application,User_112,2016-01-13 10:14:06.309
Application_525275343,W_Validate application,User_114,2016-01-13 10:21:05.236
Application_2078253178,W_Call after offers,User_30,2016-01-13 10:30:50.087
Application_2078253178,W_Validate application,User_30,2016-01-13 10:30:50.092
Application_2078253178,W_Validate application,User_30,2016-01-13 10:30:50.094
Application_2078253178,A_Validating,User_30,2016-01-13 10:30:51.093
Application_2078253178,O_Returned,User_30,2016-01-13 10:30:53.855
Application_2063036518,W_Call after offers,User_112,2016-01-13 10:35:29.722
Application_2063036518,W_Validate application,User_112,2016-01-13 10:35:29.728
Application_2063036518,W_Validate application,User_112,2016-01-13 10:35:29.730
Application_2063036518,A_Validating,User_112,2016-01-13 10:35:30.667
Application_2063036518,O_Returned,User_112,2016-01-13 10:37:12.026
Application_2063036518,W_Validate application,User_112,2016-01-13 10:37:56.091
Application_2078253178,W_Call incomplete files,User_30,2016-01-13 10:39:09.642
Application_2078253178,W_Call incomplete files,User_30,2016-01-13 10:39:09.648
Application_2078253178,A_Incomplete,User_30,2016-01-13 10:39:09.650
Application_2078253178,W_Call incomplete files,User_30,2016-01-13 10:39:18.882
Application_2078020265,W_Validate application,User_99,2016-01-13 10:41:15.622
Application_395903076,O_Accepted,User_115,2016-01-13 10:41:23.168
Application_395903076,A_Pending,User_115,2016-01-13 10:41:23.171
Application_395903076,W_Validate application,User_115,2016-01-13 10:41:23.174
Application_395903076,End,End,2016-01-13 10:41:24.174
Application_1905015342,W_Call after offers,User_30,2016-01-13 10:46:01.461
Application_1905015342,W_Validate application,User_30,2016-01-13 10:46:01.467
Application_1905015342,W_Validate application,User_30,2016-01-13 10:46:01.470
Application_1905015342,A_Validating,User_30,2016-01-13 10:46:02.457
Application_1905015342,O_Returned,User_30,2016-01-13 10:46:05.124
Application_2034562541,W_Call incomplete files,User_2,2016-01-13 10:49:11.718
Application_1290239114,W_Call after offers,User_113,2016-01-13 10:49:58.144
Application_1290239114,W_Validate application,User_113,2016-01-13 10:49:58.153
Application_1290239114,W_Validate application,User_113,2016-01-13 10:49:58.156
Application_1290239114,A_Validating,User_113,2016-01-13 10:49:59.065
Application_1905015342,A_Denied,User_30,2016-01-13 10:52:49.771
Application_1905015342,O_Refused,User_30,2016-01-13 10:52:49.904
Application_1905015342,End,End,2016-01-13 10:52:50.904
Application_2034562541,W_Call incomplete files,User_2,2016-01-13 10:53:08.542
Application_1846626914,W_Validate application,User_101,2016-01-13 10:53:58.008
Application_1846626914,W_Call incomplete files,User_101,2016-01-13 10:53:58.014
Application_1846626914,W_Call incomplete files,User_101,2016-01-13 10:53:58.017
Application_1846626914,A_Incomplete,User_101,2016-01-13 10:53:58.020
Application_1846626914,W_Call incomplete files,User_101,2016-01-13 10:54:07.518
Application_1290239114,O_Returned,User_113,2016-01-13 10:54:07.578
Application_2078020265,W_Validate application,User_99,2016-01-13 10:55:26.604
Application_2078020265,W_Validate application,User_95,2016-01-13 10:57:23.728
Application_2078020265,W_Validate application,User_95,2016-01-13 10:57:28.736
Application_1290239114,W_Validate application,User_113,2016-01-13 10:57:30.107
Application_843590096,W_Validate application,User_95,2016-01-13 10:57:31.487
Application_843590096,W_Validate application,User_95,2016-01-13 10:57:35.096
Application_525275343,W_Validate application,User_95,2016-01-13 10:57:38.142
Application_525275343,W_Validate application,User_95,2016-01-13 10:57:41.603
Application_243155734,O_Accepted,User_112,2016-01-13 10:59:01.099
Application_243155734,A_Pending,User_112,2016-01-13 10:59:01.103
Application_243155734,W_Call incomplete files,User_112,2016-01-13 10:59:01.106
Application_243155734,End,End,2016-01-13 10:59:02.106
Application_58755651,W_Validate application,User_95,2016-01-13 10:59:31.177
Application_58755651,W_Validate application,User_95,2016-01-13 10:59:34.763
Application_58755651,W_Validate application,User_95,2016-01-13 10:59:41.526
Application_1898882436,O_Accepted,User_112,2016-01-13 11:00:56.596
Application_1898882436,A_Pending,User_112,2016-01-13 11:00:56.599
Application_1898882436,W_Call incomplete files,User_112,2016-01-13 11:00:56.606
Application_1898882436,End,End,2016-01-13 11:00:57.606
Application_1943199357,W_Call after offers,User_114,2016-01-13 11:07:16.569
Application_1943199357,W_Validate application,User_114,2016-01-13 11:07:16.584
Application_1943199357,W_Validate application,User_30,2016-01-13 11:07:16.593
Application_1943199357,A_Validating,User_114,2016-01-13 11:07:17.593
Application_220286199,W_Call after offers,User_113,2016-01-13 11:07:17.843
Application_220286199,W_Validate application,User_113,2016-01-13 11:07:17.854
Application_220286199,W_Validate application,User_113,2016-01-13 11:07:17.865
Application_220286199,A_Validating,User_113,2016-01-13 11:07:19.481
Application_1943199357,O_Returned,User_114,2016-01-13 11:07:35.838
Application_220286199,O_Returned,User_113,2016-01-13 11:08:22.284
Application_1943199357,W_Validate application,User_114,2016-01-13 11:09:27.324
Application_220286199,W_Validate application,User_113,2016-01-13 11:11:02.343
Application_1812038441,W_Validate application,User_75,2016-01-13 11:12:38.671
Application_1812038441,O_Accepted,User_75,2016-01-13 11:14:14.406
