caseid,activity,resource,ts
Application_1409806424,O_Returned,User_117,2016-06-10 10:34:53.510
Application_1409806424,W_Validate application,User_117,2016-06-10 10:40:38.519
Application_2082623215,W_Call after offers,User_16,2016-06-10 14:36:39.512
Application_2082623215,W_Call after offers,User_16,2016-06-10 14:36:47.944
Application_2082623215,W_Call after offers,User_16,2016-06-10 15:05:17.104
Application_2082623215,W_Call after offers,User_16,2016-06-10 15:05:50.363
Application_1183962979,W_Call after offers,User_45,2016-06-10 16:58:17.471
Application_1183962979,W_Call after offers,User_45,2016-06-10 17:01:26.164
Application_298428517,A_Create Application,User_76,2016-06-10 18:00:11.963
Application_298428517,W_Complete application,User_76,2016-06-10 18:00:11.978
Application_298428517,W_Complete application,User_76,2016-06-10 18:00:11.983
Application_298428517,A_Concept,User_76,2016-06-10 18:00:11.988
Application_298428517,A_Accepted,User_76,2016-06-10 18:03:23.196
Application_298428517,O_Create Offer,User_76,2016-06-10 18:08:35.423
Application_298428517,O_Created,User_76,2016-06-10 18:08:36.755
Application_298428517,O_Sent (mail and online),User_76,2016-06-10 18:08:46.971
Application_298428517,W_Call after offers,User_76,2016-06-10 18:08:47.068
Application_298428517,W_Call after offers,User_76,2016-06-10 18:08:47.092
Application_298428517,A_Complete,User_76,2016-06-10 18:08:47.116
Application_298428517,W_Call after offers,User_76,2016-06-10 18:12:35.105
Application_1183962979,W_Call after offers,User_45,2016-06-10 18:13:10.121
Application_1183962979,W_Call after offers,User_45,2016-06-10 18:13:37.941
Application_1503772503,W_Call after offers,User_24,2016-06-11 14:24:45.910
Application_1503772503,W_Call after offers,User_24,2016-06-11 14:25:10.957
Application_671400151,W_Call after offers,User_26,2016-06-11 14:58:50.284
Application_671400151,W_Call after offers,User_26,2016-06-11 15:01:39.534
Application_772991462,W_Call after offers,User_28,2016-06-11 15:39:03.808
Application_772991462,W_Call after offers,User_28,2016-06-11 15:39:33.792
Application_1691206329,W_Complete application,User_39,2016-06-11 15:47:22.303
Application_1691206329,W_Complete application,User_39,2016-06-11 15:50:15.169
Application_772991462,A_Cancelled,User_17,2016-06-11 18:51:54.029
Application_772991462,O_Cancelled,User_17,2016-06-11 18:51:54.059
Application_772991462,W_Call after offers,User_17,2016-06-11 18:51:54.075
Application_772991462,End,End,2016-06-11 18:51:55.075
Application_1996626176,A_Cancelled,User_1,2016-06-13 08:00:19.437
Application_1996626176,O_Cancelled,User_1,2016-06-13 08:00:19.549
Application_1996626176,O_Cancelled,User_1,2016-06-13 08:00:19.703
Application_1996626176,O_Cancelled,User_1,2016-06-13 08:00:19.711
Application_1996626176,W_Call after offers,User_1,2016-06-13 08:00:19.721
Application_1996626176,End,End,2016-06-13 08:00:20.721
Application_135504542,A_Create Application,User_15,2016-06-13 09:07:49.402
Application_135504542,A_Concept,User_15,2016-06-13 09:07:49.443
Application_135504542,W_Complete application,User_15,2016-06-13 09:07:49.449
Application_135504542,W_Complete application,User_15,2016-06-13 09:07:49.451
Application_135504542,W_Complete application,User_15,2016-06-13 09:08:04.638
Application_1230305364,A_Create Application,User_15,2016-06-13 10:00:49.516
Application_1230305364,A_Concept,User_15,2016-06-13 10:00:49.519
Application_1230305364,W_Complete application,User_15,2016-06-13 10:00:49.524
Application_1230305364,W_Complete application,User_46,2016-06-13 10:00:49.526
Application_1230305364,W_Complete application,User_15,2016-06-13 10:01:32.043
Application_1548078856,W_Call after offers,User_15,2016-06-13 10:05:52.858
Application_1548078856,W_Call after offers,User_15,2016-06-13 10:06:36.998
Application_135504542,A_Accepted,User_45,2016-06-13 10:26:28.355
Application_135504542,O_Create Offer,User_45,2016-06-13 10:29:20.879
Application_135504542,O_Created,User_45,2016-06-13 10:29:22.542
Application_135504542,O_Sent (mail and online),User_45,2016-06-13 10:29:34.333
Application_135504542,W_Complete application,User_45,2016-06-13 10:29:34.351
Application_135504542,W_Call after offers,User_45,2016-06-13 10:29:34.365
Application_135504542,W_Call after offers,User_45,2016-06-13 10:29:34.370
Application_135504542,A_Complete,User_45,2016-06-13 10:29:34.373
Application_135504542,W_Call after offers,User_45,2016-06-13 10:31:37.265
Application_671400151,W_Call after offers,User_121,2016-06-13 10:33:21.071
Application_671400151,W_Validate application,User_121,2016-06-13 10:33:21.077
Application_671400151,W_Validate application,User_30,2016-06-13 10:33:21.079
Application_671400151,A_Validating,User_121,2016-06-13 10:33:22.131
Application_671400151,O_Returned,User_121,2016-06-13 10:33:26.219
Application_671400151,W_Validate application,User_121,2016-06-13 10:36:02.597
Application_232621244,W_Call after offers,User_118,2016-06-13 11:01:51.019
Application_232621244,W_Validate application,User_118,2016-06-13 11:01:51.090
Application_232621244,W_Validate application,User_109,2016-06-13 11:01:51.094
Application_232621244,A_Validating,User_118,2016-06-13 11:01:52.247
Application_232621244,O_Returned,User_118,2016-06-13 11:02:16.708
Application_232621244,W_Validate application,User_118,2016-06-13 11:08:07.197
Application_1691206329,O_Create Offer,User_13,2016-06-13 11:29:02.679
Application_1691206329,O_Created,User_13,2016-06-13 11:29:03.926
Application_1691206329,O_Sent (mail and online),User_13,2016-06-13 11:29:21.945
Application_1691206329,W_Complete application,User_13,2016-06-13 11:29:21.967
Application_1691206329,W_Call after offers,User_13,2016-06-13 11:29:21.989
Application_1691206329,W_Call after offers,User_13,2016-06-13 11:29:21.992
Application_1691206329,A_Complete,User_13,2016-06-13 11:29:21.995
Application_1691206329,W_Call after offers,User_13,2016-06-13 11:30:05.173
Application_1038559722,W_Call after offers,User_15,2016-06-13 11:39:48.630
Application_1038559722,W_Call after offers,User_15,2016-06-13 11:40:17.470
Application_1183962979,W_Call after offers,User_123,2016-06-13 11:55:24.851
Application_1183962979,W_Validate application,User_123,2016-06-13 11:55:24.861
Application_1183962979,W_Validate application,User_29,2016-06-13 11:55:24.864
Application_1183962979,A_Validating,User_123,2016-06-13 11:55:25.782
Application_1183962979,O_Returned,User_123,2016-06-13 11:55:45.156
Application_1183962979,W_Validate application,User_123,2016-06-13 11:59:16.176
Application_1357985922,W_Call after offers,User_28,2016-06-13 12:25:32.419
Application_1357985922,W_Call after offers,User_28,2016-06-13 12:26:06.738
Application_900554287,A_Create Application,User_51,2016-06-13 14:43:13.960
Application_900554287,A_Concept,User_51,2016-06-13 14:43:13.962
Application_900554287,W_Complete application,User_51,2016-06-13 14:43:13.968
Application_900554287,W_Complete application,User_51,2016-06-13 14:43:13.970
Application_900554287,A_Accepted,User_51,2016-06-13 14:51:04.530
Application_900554287,O_Create Offer,User_51,2016-06-13 14:54:34.650
Application_900554287,O_Created,User_51,2016-06-13 14:54:36.078
Application_900554287,O_Sent (mail and online),User_51,2016-06-13 14:54:49.199
Application_900554287,W_Call after offers,User_51,2016-06-13 14:54:49.223
Application_900554287,W_Call after offers,User_51,2016-06-13 14:54:49.225
Application_900554287,A_Complete,User_51,2016-06-13 14:54:49.227
Application_900554287,W_Call after offers,User_51,2016-06-13 14:58:51.087
Application_272167631,W_Call after offers,User_5,2016-06-13 16:24:26.345
Application_272167631,W_Call after offers,User_5,2016-06-13 16:25:34.244
Application_1335181297,A_Create Application,User_47,2016-06-13 16:51:21.138
Application_1335181297,W_Complete application,User_47,2016-06-13 16:51:21.195
Application_1335181297,W_Complete application,User_47,2016-06-13 16:51:21.204
Application_1335181297,A_Concept,User_47,2016-06-13 16:51:21.222
Application_1335181297,A_Accepted,User_47,2016-06-13 16:59:56.506
Application_1335181297,O_Create Offer,User_47,2016-06-13 17:03:18.972
Application_1335181297,O_Created,User_47,2016-06-13 17:03:20.503
Application_1335181297,O_Sent (mail and online),User_47,2016-06-13 17:03:59.516
Application_1335181297,W_Call after offers,User_47,2016-06-13 17:03:59.656
Application_1335181297,W_Call after offers,User_47,2016-06-13 17:03:59.669
Application_1335181297,A_Complete,User_47,2016-06-13 17:03:59.674
Application_1335181297,W_Call after offers,User_47,2016-06-13 17:05:27.954
Application_1030292282,W_Call after offers,User_5,2016-06-13 17:21:27.900
Application_1030292282,W_Call after offers,User_5,2016-06-13 17:21:58.375
Application_1207781516,W_Call after offers,User_5,2016-06-13 17:22:37.225
Application_1207781516,W_Call after offers,User_5,2016-06-13 17:23:09.782
Application_824611621,W_Call after offers,User_5,2016-06-13 17:26:00.204
Application_824611621,W_Call after offers,User_5,2016-06-13 17:26:37.723
Application_957786035,W_Validate application,User_30,2016-06-14 07:10:43.821
Application_957786035,W_Validate application,User_30,2016-06-14 07:10:47.326
Application_1409806424,W_Validate application,User_30,2016-06-14 07:11:53.463
Application_1409806424,W_Validate application,User_30,2016-06-14 07:11:56.713
Application_671400151,W_Validate application,User_30,2016-06-14 07:16:12.971
Application_671400151,W_Validate application,User_30,2016-06-14 07:16:15.981
Application_671400151,W_Validate application,User_30,2016-06-14 08:35:34.044
Application_671400151,W_Validate application,User_30,2016-06-14 08:54:35.121
Application_232621244,W_Validate application,User_109,2016-06-14 09:04:39.483
Application_671400151,W_Validate application,User_30,2016-06-14 09:14:38.082
Application_232621244,O_Accepted,User_109,2016-06-14 09:15:09.166
Application_232621244,A_Pending,User_109,2016-06-14 09:15:09.169
Application_232621244,End,End,2016-06-14 09:15:10.169
Application_671400151,O_Accepted,User_30,2016-06-14 09:23:21.687
Application_671400151,A_Pending,User_30,2016-06-14 09:23:21.692
Application_671400151,End,End,2016-06-14 09:23:22.692
Application_2082623215,W_Call after offers,User_116,2016-06-14 09:39:37.623
Application_2082623215,W_Validate application,User_116,2016-06-14 09:39:37.640
Application_2082623215,W_Validate application,User_116,2016-06-14 09:39:37.642
Application_2082623215,A_Validating,User_116,2016-06-14 09:39:38.613
Application_2082623215,O_Returned,User_116,2016-06-14 09:46:13.879
Application_957786035,W_Validate application,User_43,2016-06-14 09:48:35.660
Application_957786035,W_Validate application,User_43,2016-06-14 09:49:05.754
Application_2082623215,W_Validate application,User_116,2016-06-14 09:49:16.097
Application_298428517,W_Call after offers,User_27,2016-06-14 10:02:23.453
Application_298428517,W_Call after offers,User_27,2016-06-14 10:03:58.251
Application_57954569,W_Call after offers,User_123,2016-06-14 10:42:30.747
Application_57954569,W_Validate application,User_123,2016-06-14 10:42:30.765
Application_57954569,W_Validate application,User_123,2016-06-14 10:42:30.766
Application_57954569,A_Validating,User_123,2016-06-14 10:42:31.596
Application_57954569,O_Returned,User_123,2016-06-14 10:42:54.658
Application_57954569,W_Validate application,User_123,2016-06-14 10:47:04.349
Application_1207781516,W_Call after offers,User_112,2016-06-14 11:03:59.751
Application_1207781516,W_Validate application,User_112,2016-06-14 11:03:59.780
Application_1207781516,W_Validate application,User_30,2016-06-14 11:03:59.782
Application_1207781516,A_Validating,User_112,2016-06-14 11:04:00.543
Application_1207781516,O_Returned,User_112,2016-06-14 11:05:59.078
Application_1207781516,W_Validate application,User_112,2016-06-14 11:07:05.103
Application_1409806424,W_Validate application,User_99,2016-06-14 11:45:46.883
Application_272167631,W_Call after offers,User_123,2016-06-14 11:56:40.328
Application_272167631,W_Validate application,User_123,2016-06-14 11:56:40.347
Application_272167631,W_Validate application,User_99,2016-06-14 11:56:40.351
Application_272167631,A_Validating,User_123,2016-06-14 11:56:41.351
Application_272167631,O_Returned,User_123,2016-06-14 11:56:58.386
Application_1409806424,W_Validate application,User_99,2016-06-14 11:59:25.883
Application_272167631,W_Validate application,User_123,2016-06-14 12:00:01.730
Application_1230305364,W_Complete application,User_15,2016-06-14 12:12:34.746
Application_1230305364,W_Complete application,User_15,2016-06-14 12:12:44.192
Application_1409806424,W_Validate application,User_99,2016-06-14 13:35:25.566
Application_1409806424,O_Accepted,User_99,2016-06-14 14:00:11.337
Application_1409806424,A_Pending,User_99,2016-06-14 14:00:11.342
Application_1409806424,End,End,2016-06-14 14:00:12.342
Application_1230305364,W_Complete application,User_46,2016-06-14 14:45:34.829
Application_1230305364,A_Accepted,User_46,2016-06-14 14:58:15.366
Application_2082623215,O_Accepted,User_102,2016-06-14 14:59:31.253
Application_2082623215,A_Pending,User_102,2016-06-14 14:59:31.286
Application_2082623215,W_Validate application,User_102,2016-06-14 14:59:31.289
Application_2082623215,End,End,2016-06-14 14:59:32.289
Application_1230305364,O_Create Offer,User_46,2016-06-14 14:59:49.395
Application_1230305364,O_Created,User_46,2016-06-14 14:59:50.640
Application_1230305364,O_Sent (mail and online),User_46,2016-06-14 15:01:35.935
Application_1230305364,W_Call after offers,User_46,2016-06-14 15:01:35.958
Application_1230305364,W_Call after offers,User_46,2016-06-14 15:01:35.961
Application_1230305364,A_Complete,User_46,2016-06-14 15:01:35.963
Application_1230305364,W_Call after offers,User_46,2016-06-14 15:02:25.742
Application_545075592,A_Create Application,User_3,2016-06-14 17:56:16.731
Application_545075592,A_Concept,User_3,2016-06-14 17:56:16.745
Application_545075592,W_Complete application,User_3,2016-06-14 17:56:16.756
Application_545075592,W_Complete application,User_3,2016-06-14 17:56:16.758
Application_545075592,A_Accepted,User_3,2016-06-14 17:57:16.496
Application_545075592,W_Complete application,User_3,2016-06-14 17:57:32.664
Application_1183962979,W_Validate application,User_30,2016-06-15 07:52:15.124
Application_1183962979,W_Validate application,User_30,2016-06-15 07:52:18.753
Application_272167631,W_Validate application,User_30,2016-06-15 08:03:24.926
Application_272167631,W_Validate application,User_30,2016-06-15 08:03:31.950
Application_957786035,W_Validate application,User_30,2016-06-15 08:34:57.630
Application_957786035,W_Validate application,User_30,2016-06-15 08:35:02.128
Application_957786035,W_Validate application,User_30,2016-06-15 08:35:07.816
Application_957786035,O_Accepted,User_30,2016-06-15 09:07:42.958
Application_957786035,A_Pending,User_30,2016-06-15 09:07:42.971
Application_957786035,End,End,2016-06-15 09:07:43.971
Application_1183962979,W_Validate application,User_29,2016-06-15 09:34:01.160
Application_1183962979,O_Accepted,User_29,2016-06-15 09:59:59.550
Application_1183962979,A_Pending,User_29,2016-06-15 09:59:59.555
Application_1183962979,End,End,2016-06-15 10:00:00.555
Application_1000806256,W_Call after offers,User_121,2016-06-15 11:40:15.370
Application_1000806256,W_Validate application,User_121,2016-06-15 11:40:15.408
Application_1000806256,W_Validate application,User_29,2016-06-15 11:40:15.413
Application_1000806256,A_Validating,User_121,2016-06-15 11:40:16.321
Application_1000806256,O_Returned,User_121,2016-06-15 11:40:21.193
Application_1000806256,W_Validate application,User_121,2016-06-15 11:41:48.667
Application_57954569,O_Accepted,User_90,2016-06-15 11:47:12.788
Application_57954569,A_Pending,User_90,2016-06-15 11:47:12.793
Application_57954569,W_Validate application,User_90,2016-06-15 11:47:12.795
Application_57954569,End,End,2016-06-15 11:47:13.795
Application_824611621,W_Call after offers,User_121,2016-06-15 11:59:57.110
Application_824611621,W_Validate application,User_121,2016-06-15 11:59:57.121
Application_824611621,W_Validate application,User_121,2016-06-15 11:59:57.124
Application_824611621,A_Validating,User_121,2016-06-15 11:59:57.830
Application_824611621,O_Returned,User_121,2016-06-15 12:00:03.333
Application_824611621,W_Validate application,User_121,2016-06-15 12:03:03.730
Application_1030292282,W_Call after offers,User_113,2016-06-15 14:34:22.376
Application_1030292282,W_Validate application,User_113,2016-06-15 14:34:22.382
Application_1030292282,W_Validate application,User_83,2016-06-15 14:34:22.385
Application_1030292282,A_Validating,User_113,2016-06-15 14:34:23.300
Application_1030292282,O_Returned,User_113,2016-06-15 14:34:30.181
Application_1030292282,W_Validate application,User_113,2016-06-15 14:35:57.400
Application_272167631,W_Validate application,User_99,2016-06-15 16:49:22.873
Application_272167631,O_Accepted,User_99,2016-06-15 16:56:56.707
Application_272167631,A_Pending,User_99,2016-06-15 16:56:56.710
Application_272167631,End,End,2016-06-15 16:56:57.710
Application_98853341,A_Create Application,User_45,2016-06-15 18:01:44.635
Application_98853341,A_Concept,User_45,2016-06-15 18:01:44.648
Application_98853341,W_Complete application,User_45,2016-06-15 18:01:44.655
Application_98853341,W_Complete application,User_45,2016-06-15 18:01:44.656
Application_98853341,W_Complete application,User_45,2016-06-15 18:02:22.087
Application_545075592,W_Complete application,User_49,2016-06-15 18:36:39.629
Application_545075592,W_Complete application,User_49,2016-06-15 18:38:07.977
Application_545075592,O_Create Offer,User_37,2016-06-15 19:17:36.417
Application_545075592,O_Created,User_37,2016-06-15 19:17:37.959
Application_545075592,O_Sent (mail and online),User_37,2016-06-15 19:18:33.181
Application_545075592,W_Complete application,User_37,2016-06-15 19:18:33.196
Application_545075592,W_Call after offers,User_37,2016-06-15 19:18:33.204
Application_545075592,W_Call after offers,User_37,2016-06-15 19:18:33.206
Application_545075592,A_Complete,User_37,2016-06-15 19:18:33.208
Application_545075592,W_Call after offers,User_37,2016-06-15 19:19:52.550
Application_98853341,A_Accepted,User_42,2016-06-15 19:43:01.868
Application_98853341,O_Create Offer,User_42,2016-06-15 19:44:05.604
Application_98853341,O_Created,User_42,2016-06-15 19:44:06.989
Application_98853341,O_Sent (mail and online),User_42,2016-06-15 19:44:17.598
Application_98853341,W_Complete application,User_42,2016-06-15 19:44:17.613
Application_98853341,W_Call after offers,User_42,2016-06-15 19:44:17.620
Application_98853341,W_Call after offers,User_42,2016-06-15 19:44:17.622
Application_98853341,A_Complete,User_42,2016-06-15 19:44:17.624
Application_98853341,W_Call after offers,User_42,2016-06-15 19:47:13.018
Application_1207781516,W_Validate application,User_87,2016-06-16 07:04:17.070
Application_1207781516,W_Validate application,User_87,2016-06-16 07:04:26.061
Application_1548078856,W_Call after offers,User_118,2016-06-16 11:01:16.354
Application_1548078856,W_Validate application,User_118,2016-06-16 11:01:16.377
Application_1548078856,W_Validate application,User_118,2016-06-16 11:01:16.395
Application_1548078856,A_Validating,User_118,2016-06-16 11:01:17.558
Application_1548078856,O_Returned,User_118,2016-06-16 11:01:38.466
Application_1548078856,W_Validate application,User_118,2016-06-16 11:04:51.111
Application_1037129838,A_Create Application,User_16,2016-06-16 11:46:40.115
Application_1037129838,W_Complete application,User_16,2016-06-16 11:46:40.132
Application_1037129838,W_Complete application,User_16,2016-06-16 11:46:40.136
Application_1037129838,A_Concept,User_16,2016-06-16 11:46:40.141
Application_1037129838,A_Accepted,User_16,2016-06-16 11:50:30.470
Application_1037129838,O_Create Offer,User_16,2016-06-16 11:54:53.756
Application_1037129838,O_Created,User_16,2016-06-16 11:54:55.044
Application_1037129838,O_Sent (mail and online),User_16,2016-06-16 11:55:05.892
Application_1037129838,W_Call after offers,User_16,2016-06-16 11:55:05.914
Application_1037129838,W_Call after offers,User_16,2016-06-16 11:55:05.916
Application_1037129838,A_Complete,User_16,2016-06-16 11:55:05.918
Application_1037129838,W_Call after offers,User_16,2016-06-16 12:00:51.151
Application_1212763673,A_Create Application,User_5,2016-06-16 15:02:58.498
Application_1212763673,W_Complete application,User_5,2016-06-16 15:02:58.508
Application_1212763673,W_Complete application,User_5,2016-06-16 15:02:58.511
Application_1212763673,A_Concept,User_5,2016-06-16 15:02:58.514
Application_1207781516,W_Validate application,User_30,2016-06-16 15:06:02.899
Application_1212763673,A_Accepted,User_5,2016-06-16 15:07:41.129
Application_1212763673,O_Create Offer,User_5,2016-06-16 15:10:14.390
Application_1212763673,O_Created,User_5,2016-06-16 15:10:15.743
Application_1212763673,O_Create Offer,User_5,2016-06-16 15:10:36.521
Application_1212763673,O_Created,User_5,2016-06-16 15:10:38.069
Application_1212763673,O_Sent (mail and online),User_5,2016-06-16 15:11:34.199
Application_1212763673,O_Sent (mail and online),User_5,2016-06-16 15:11:34.204
Application_1212763673,W_Call after offers,User_5,2016-06-16 15:11:34.308
Application_1212763673,W_Call after offers,User_5,2016-06-16 15:11:34.333
Application_1212763673,A_Complete,User_5,2016-06-16 15:11:34.356
Application_1212763673,W_Call after offers,User_5,2016-06-16 15:13:24.952
Application_1207781516,A_Denied,User_30,2016-06-16 15:26:13.367
Application_1207781516,O_Refused,User_30,2016-06-16 15:26:13.398
Application_1207781516,End,End,2016-06-16 15:26:14.398
Application_1648156250,A_Create Application,User_28,2016-06-16 17:05:40.877
Application_1648156250,W_Complete application,User_28,2016-06-16 17:05:40.892
Application_1648156250,W_Complete application,User_28,2016-06-16 17:05:40.896
Application_1648156250,A_Concept,User_28,2016-06-16 17:05:40.901
Application_1648156250,A_Accepted,User_28,2016-06-16 17:07:05.941
Application_1648156250,O_Create Offer,User_28,2016-06-16 17:11:21.894
Application_1648156250,O_Created,User_28,2016-06-16 17:11:23.267
Application_1648156250,O_Create Offer,User_28,2016-06-16 17:11:42.471
Application_1648156250,O_Created,User_28,2016-06-16 17:11:43.762
Application_1648156250,O_Sent (mail and online),User_28,2016-06-16 17:12:05.174
Application_1648156250,O_Sent (mail and online),User_28,2016-06-16 17:12:05.176
Application_1648156250,W_Call after offers,User_28,2016-06-16 17:12:05.220
Application_1648156250,W_Call after offers,User_28,2016-06-16 17:12:05.223
Application_1648156250,A_Complete,User_28,2016-06-16 17:12:05.226
Application_1648156250,W_Call after offers,User_28,2016-06-16 17:13:17.531
Application_1000806256,W_Validate application,User_87,2016-06-17 07:16:54.545
Application_1000806256,W_Validate application,User_87,2016-06-17 07:16:59.080
Application_824611621,W_Validate application,User_87,2016-06-17 07:17:06.267
Application_824611621,W_Validate application,User_87,2016-06-17 07:17:11.531
Application_1691206329,W_Call after offers,User_122,2016-06-17 10:58:46.035
Application_1691206329,W_Validate application,User_122,2016-06-17 10:58:46.048
Application_1691206329,W_Validate application,User_122,2016-06-17 10:58:46.052
Application_1691206329,A_Validating,User_122,2016-06-17 10:58:47.227
Application_1691206329,O_Returned,User_122,2016-06-17 10:58:54.158
Application_1691206329,W_Validate application,User_122,2016-06-17 11:02:07.904
Application_1000806256,W_Validate application,User_29,2016-06-17 12:54:43.735
Application_1030292282,W_Validate application,User_83,2016-06-17 13:06:39.963
Application_1000806256,A_Denied,User_29,2016-06-17 13:16:49.579
Application_1000806256,O_Refused,User_29,2016-06-17 13:16:49.608
Application_1000806256,End,End,2016-06-17 13:16:50.608
Application_1030292282,A_Denied,User_83,2016-06-17 13:57:56.797
Application_1030292282,O_Refused,User_83,2016-06-17 13:57:56.827
Application_1030292282,End,End,2016-06-17 13:57:57.827
Application_1548078856,O_Accepted,User_90,2016-06-17 14:55:55.774
Application_1548078856,A_Pending,User_90,2016-06-17 14:55:55.779
Application_1548078856,W_Validate application,User_90,2016-06-17 14:55:55.782
Application_1548078856,End,End,2016-06-17 14:55:56.782
Application_824611621,W_Validate application,User_29,2016-06-17 15:31:13.073
Application_824611621,W_Validate application,User_29,2016-06-17 15:31:26.559
Application_1725225067,A_Create Application,User_47,2016-06-17 15:47:45.907
Application_1725225067,W_Complete application,User_47,2016-06-17 15:47:45.917
Application_1725225067,W_Complete application,User_47,2016-06-17 15:47:45.922
Application_1725225067,A_Concept,User_47,2016-06-17 15:47:45.925
Application_1725225067,A_Accepted,User_47,2016-06-17 15:51:08.277
Application_1725225067,O_Create Offer,User_47,2016-06-17 15:56:51.457
Application_1725225067,O_Created,User_47,2016-06-17 15:56:52.753
Application_1725225067,O_Create Offer,User_47,2016-06-17 15:57:23.854
Application_1725225067,O_Created,User_47,2016-06-17 15:57:25.255
Application_1725225067,O_Sent (mail and online),User_47,2016-06-17 15:58:34.236
Application_1725225067,O_Sent (mail and online),User_47,2016-06-17 15:58:34.240
Application_1725225067,W_Call after offers,User_47,2016-06-17 15:58:34.281
Application_1725225067,W_Call after offers,User_47,2016-06-17 15:58:34.293
Application_1725225067,A_Complete,User_47,2016-06-17 15:58:34.299
Application_824611621,O_Accepted,User_29,2016-06-17 16:10:56.509
Application_824611621,A_Pending,User_29,2016-06-17 16:10:56.512
Application_824611621,W_Validate application,User_29,2016-06-17 16:10:56.515
Application_824611621,End,End,2016-06-17 16:10:57.515
Application_1725225067,W_Call after offers,User_47,2016-06-17 16:16:17.131
Application_135504542,W_Call after offers,User_49,2016-06-17 16:42:53.276
Application_135504542,W_Call after offers,User_49,2016-06-17 16:43:02.446
Application_135504542,W_Call after offers,User_23,2016-06-17 16:44:10.906
Application_135504542,W_Call after offers,User_23,2016-06-17 16:44:43.334
Application_1691206329,W_Validate application,User_68,2016-06-20 07:27:18.019
Application_1691206329,W_Validate application,User_68,2016-06-20 07:28:08.206
Application_1691206329,O_Accepted,User_90,2016-06-20 07:37:59.741
Application_1691206329,A_Pending,User_90,2016-06-20 07:37:59.872
Application_1691206329,W_Validate application,User_90,2016-06-20 07:37:59.890
Application_1691206329,End,End,2016-06-20 07:38:00.890
Application_1160149760,A_Create Application,User_10,2016-06-20 11:41:32.048
Application_1160149760,W_Complete application,User_10,2016-06-20 11:41:32.087
Application_1160149760,W_Complete application,User_10,2016-06-20 11:41:32.095
Application_1160149760,A_Concept,User_10,2016-06-20 11:41:32.100
Application_1160149760,A_Accepted,User_10,2016-06-20 11:43:29.717
Application_1160149760,O_Create Offer,User_10,2016-06-20 11:46:37.773
Application_1160149760,O_Created,User_10,2016-06-20 11:46:39.208
Application_1160149760,O_Sent (mail and online),User_10,2016-06-20 11:47:01.728
Application_1160149760,W_Call after offers,User_10,2016-06-20 11:47:01.762
Application_1160149760,W_Call after offers,User_10,2016-06-20 11:47:01.764
Application_1160149760,A_Complete,User_10,2016-06-20 11:47:01.767
Application_1160149760,W_Call after offers,User_10,2016-06-20 11:47:50.546
Application_900554287,W_Call after offers,User_5,2016-06-20 13:33:17.718
Application_900554287,W_Call after offers,User_5,2016-06-20 13:35:04.646
Application_1335181297,W_Call after offers,User_2,2016-06-20 14:00:16.826
Application_1335181297,W_Call after offers,User_2,2016-06-20 14:00:44.826
Application_1230305364,W_Call after offers,User_23,2016-06-20 14:55:01.658
Application_1230305364,W_Call after offers,User_23,2016-06-20 14:56:03.555
Application_1593644307,A_Create Application,User_4,2016-06-20 16:22:49.808
Application_1593644307,A_Concept,User_4,2016-06-20 16:22:49.813
Application_1593644307,W_Complete application,User_4,2016-06-20 16:22:49.824
Application_1593644307,W_Complete application,User_4,2016-06-20 16:22:49.830
Application_1593644307,A_Accepted,User_4,2016-06-20 16:24:40.407
Application_1909163378,A_Create Application,User_45,2016-06-20 16:25:06.094
Application_1909163378,W_Complete application,User_45,2016-06-20 16:25:06.117
Application_1909163378,W_Complete application,User_45,2016-06-20 16:25:06.122
Application_1909163378,A_Concept,User_45,2016-06-20 16:25:06.125
Application_1593644307,O_Create Offer,User_4,2016-06-20 16:26:10.748
Application_1593644307,O_Created,User_4,2016-06-20 16:26:12.164
Application_1593644307,O_Sent (mail and online),User_4,2016-06-20 16:26:33.050
Application_1593644307,W_Call after offers,User_4,2016-06-20 16:26:33.077
Application_1593644307,W_Call after offers,User_4,2016-06-20 16:26:33.079
Application_1593644307,A_Complete,User_4,2016-06-20 16:26:33.081
Application_1909163378,A_Accepted,User_45,2016-06-20 16:26:36.274
Application_1593644307,W_Call after offers,User_4,2016-06-20 16:28:58.373
Application_1909163378,O_Create Offer,User_45,2016-06-20 16:29:17.484
Application_1909163378,O_Created,User_45,2016-06-20 16:29:18.987
Application_1909163378,O_Sent (mail and online),User_45,2016-06-20 16:29:32.751
Application_1909163378,W_Call after offers,User_45,2016-06-20 16:29:32.874
Application_1909163378,W_Call after offers,User_45,2016-06-20 16:29:32.883
Application_1909163378,A_Complete,User_45,2016-06-20 16:29:32.885
Application_1909163378,W_Call after offers,User_45,2016-06-20 16:31:08.625
Application_98853341,W_Call after offers,User_41,2016-06-20 19:43:40.464
Application_98853341,W_Call after offers,User_41,2016-06-20 19:44:15.055
Application_545075592,W_Call after offers,User_3,2016-06-20 19:46:54.606
Application_545075592,W_Call after offers,User_3,2016-06-20 19:47:20.176
Application_1037129838,W_Call after offers,User_18,2016-06-20 20:17:40.230
Application_1037129838,W_Call after offers,User_18,2016-06-20 20:18:13.673
Application_1212763673,W_Call after offers,User_41,2016-06-20 20:29:51.633
Application_1212763673,W_Call after offers,User_41,2016-06-20 20:32:01.184
Application_1648156250,W_Call after offers,User_41,2016-06-20 20:43:50.591
