Case ID,Activity,Complete Timestamp,Variant,Variant index,lifecycle:transition
365,Check  application  form completeness,2018-09-03 01:57:36.224,Variant 1,1,complete
365,Appraise property,2018-09-03 04:28:46.503,Variant 1,1,complete
366,Start,2018-09-03 04:44:13.834,Variant 9,9,Start
366,start_event_Loan  application received,2018-09-03 04:44:13.834,Variant 9,9,complete
366,Start,2018-09-03 04:44:13.834,Variant 9,9,Start
365,Check credit history,2018-09-03 04:44:33.714,Variant 1,1,complete
365,Assess loan risk,2018-09-03 04:53:02.455,Variant 1,1,complete
366,Check  application  form completeness,2018-09-03 05:00:39.523,Variant 9,9,complete
365,Assess eligibility,2018-09-03 05:25:32.312,Variant 1,1,complete
365,Reject application,2018-09-03 05:31:10.247,Variant 1,1,complete
365,end_event_Loan application rejected,2018-09-03 06:34:27.175,Variant 1,1,complete
365,End,2018-09-03 06:34:27.175,Variant 1,1,End
367,Start,2018-09-03 08:01:18.587,Variant 33,33,Start
367,Start,2018-09-03 08:01:18.587,Variant 33,33,Start
367,start_event_Loan  application received,2018-09-03 08:01:18.587,Variant 33,33,complete
366,Return application back to applicant,2018-09-03 08:18:11.179,Variant 9,9,complete
367,Check  application  form completeness,2018-09-03 08:33:15.931,Variant 33,33,complete
366,Receive updated application,2018-09-03 09:17:13.497,Variant 9,9,complete
366,Check  application  form completeness,2018-09-03 10:12:54.636,Variant 9,9,complete
367,Check credit history,2018-09-03 10:29:25.288,Variant 33,33,complete
367,Appraise property,2018-09-03 10:40:08.693,Variant 33,33,complete
366,Return application back to applicant,2018-09-03 10:46:02.592,Variant 9,9,complete
367,Assess loan risk,2018-09-03 11:23:21.701,Variant 33,33,complete
367,Assess eligibility,2018-09-03 12:27:10.885,Variant 33,33,complete
366,Receive updated application,2018-09-03 14:41:06.127,Variant 9,9,complete
367,Check if home insurance quote is requested,2018-09-03 14:43:23.451,Variant 33,33,complete
366,Check  application  form completeness,2018-09-03 14:59:03.225,Variant 9,9,complete
366,Appraise property,2018-09-03 15:04:28.158,Variant 9,9,complete
366,Check credit history,2018-09-03 16:03:03.695,Variant 9,9,complete
366,Assess loan risk,2018-09-03 16:12:51.323,Variant 9,9,complete
367,Send home insurance quote,2018-09-03 16:14:13.207,Variant 33,33,complete
367,Verify repayment agreement,2018-09-03 17:49:50.546,Variant 33,33,complete
367,Approve application,2018-09-03 18:06:11.208,Variant 33,33,complete
366,Assess eligibility,2018-09-03 18:21:12.296,Variant 9,9,complete
367,End,2018-09-03 18:26:10.570,Variant 33,33,End
367,end_event_Loan  application approved,2018-09-03 18:26:10.570,Variant 33,33,complete
366,Reject application,2018-09-03 19:39:31.064,Variant 9,9,complete
366,End,2018-09-03 19:49:50.616,Variant 9,9,End
366,end_event_Loan application rejected,2018-09-03 19:49:50.616,Variant 9,9,complete
368,Start,2018-09-04 02:54:47.059,Variant 21,21,Start
368,Start,2018-09-04 02:54:47.059,Variant 21,21,Start
368,start_event_Loan  application received,2018-09-04 02:54:47.059,Variant 21,21,complete
368,Check  application  form completeness,2018-09-04 03:13:14.548,Variant 21,21,complete
368,Return application back to applicant,2018-09-04 05:14:10.245,Variant 21,21,complete
368,Receive updated application,2018-09-04 07:50:38.989,Variant 21,21,complete
368,Check  application  form completeness,2018-09-04 08:16:46.374,Variant 21,21,complete
368,Return application back to applicant,2018-09-04 08:38:46.326,Variant 21,21,complete
368,Receive updated application,2018-09-04 10:41:13.341,Variant 21,21,complete
368,Check  application  form completeness,2018-09-04 10:51:27.851,Variant 21,21,complete
368,Check credit history,2018-09-04 11:01:38.281,Variant 21,21,complete
368,Appraise property,2018-09-04 11:28:13.677,Variant 21,21,complete
368,Assess loan risk,2018-09-04 13:20:13.898,Variant 21,21,complete
368,Assess eligibility,2018-09-04 13:21:22.771,Variant 21,21,complete
368,Reject application,2018-09-04 13:25:26.305,Variant 21,21,complete
368,end_event_Loan application rejected,2018-09-04 13:43:28.650,Variant 21,21,complete
368,End,2018-09-04 13:43:28.650,Variant 21,21,End
369,Start,2018-09-04 20:41:34.153,Variant 3,3,Start
369,Start,2018-09-04 20:41:34.153,Variant 3,3,Start
369,start_event_Loan  application received,2018-09-04 20:41:34.153,Variant 3,3,complete
369,Check  application  form completeness,2018-09-04 20:52:54.842,Variant 3,3,complete
369,Check credit history,2018-09-04 21:14:11.874,Variant 3,3,complete
369,Appraise property,2018-09-04 23:04:08.450,Variant 3,3,complete
369,Assess loan risk,2018-09-05 00:06:38.583,Variant 3,3,complete
369,Assess eligibility,2018-09-05 01:30:14.205,Variant 3,3,complete
369,Reject application,2018-09-05 02:34:42.174,Variant 3,3,complete
369,end_event_Loan application rejected,2018-09-05 02:37:05.062,Variant 3,3,complete
369,End,2018-09-05 02:37:05.062,Variant 3,3,End
370,Start,2018-09-05 05:31:15.675,Variant 36,36,Start
370,Start,2018-09-05 05:31:15.675,Variant 36,36,Start
370,start_event_Loan  application received,2018-09-05 05:31:15.675,Variant 36,36,complete
370,Check  application  form completeness,2018-09-05 06:03:23.561,Variant 36,36,complete
370,Return application back to applicant,2018-09-05 06:47:09.558,Variant 36,36,complete
370,Receive updated application,2018-09-05 07:23:38.924,Variant 36,36,complete
370,Check  application  form completeness,2018-09-05 09:39:03.745,Variant 36,36,complete
370,Return application back to applicant,2018-09-05 11:04:33.736,Variant 36,36,complete
370,Receive updated application,2018-09-05 12:03:29.624,Variant 36,36,complete
370,Check  application  form completeness,2018-09-05 12:09:37.651,Variant 36,36,complete
370,Check credit history,2018-09-05 12:19:52.676,Variant 36,36,complete
370,Appraise property,2018-09-05 12:29:20.681,Variant 36,36,complete
370,Assess loan risk,2018-09-05 12:58:35.591,Variant 36,36,complete
370,Assess eligibility,2018-09-05 14:17:16.449,Variant 36,36,complete
370,Check if home insurance quote is requested,2018-09-05 15:00:23.315,Variant 36,36,complete
370,Send acceptance pack,2018-09-05 15:02:35.834,Variant 36,36,complete
370,Verify repayment agreement,2018-09-05 16:23:19.647,Variant 36,36,complete
370,Approve application,2018-09-05 16:28:42.965,Variant 36,36,complete
370,end_event_Loan  application approved,2018-09-05 19:15:03.783,Variant 36,36,complete
370,End,2018-09-05 19:15:03.783,Variant 36,36,End
371,Start,2018-09-06 12:05:06.264,Variant 20,20,Start
371,start_event_Loan  application received,2018-09-06 12:05:06.264,Variant 20,20,complete
371,Start,2018-09-06 12:05:06.264,Variant 20,20,Start
371,Check  application  form completeness,2018-09-06 13:24:50.246,Variant 20,20,complete
371,Return application back to applicant,2018-09-06 14:52:59.643,Variant 20,20,complete
371,Receive updated application,2018-09-06 15:29:11.297,Variant 20,20,complete
371,Check  application  form completeness,2018-09-06 16:10:46.520,Variant 20,20,complete
371,Return application back to applicant,2018-09-06 16:32:11.265,Variant 20,20,complete
371,Receive updated application,2018-09-06 20:31:36.279,Variant 20,20,complete
371,Check  application  form completeness,2018-09-06 22:59:46.309,Variant 20,20,complete
371,Return application back to applicant,2018-09-06 23:16:42.578,Variant 20,20,complete
371,Receive updated application,2018-09-07 00:52:10.910,Variant 20,20,complete
371,Check  application  form completeness,2018-09-07 01:18:08.495,Variant 20,20,complete
371,Appraise property,2018-09-07 01:58:24.478,Variant 20,20,complete
371,Check credit history,2018-09-07 03:14:54.716,Variant 20,20,complete
371,Assess loan risk,2018-09-07 03:36:30.325,Variant 20,20,complete
371,Assess eligibility,2018-09-07 07:27:19.133,Variant 20,20,complete
371,Reject application,2018-09-07 07:42:58.274,Variant 20,20,complete
371,end_event_Loan application rejected,2018-09-07 08:33:11.856,Variant 20,20,complete
371,End,2018-09-07 08:33:11.856,Variant 20,20,End
372,Start,2018-09-07 08:36:43.648,Variant 4,4,Start
372,start_event_Loan  application received,2018-09-07 08:36:43.648,Variant 4,4,complete
372,Start,2018-09-07 08:36:43.648,Variant 4,4,Start
373,Start,2018-09-07 10:36:13.815,Variant 72,72,Start
373,start_event_Loan  application received,2018-09-07 10:36:13.815,Variant 72,72,complete
373,Start,2018-09-07 10:36:13.815,Variant 72,72,Start
372,Check  application  form completeness,2018-09-07 11:01:35.267,Variant 4,4,complete
373,Check  application  form completeness,2018-09-07 11:15:18.041,Variant 72,72,complete
372,Return application back to applicant,2018-09-07 11:16:06.956,Variant 4,4,complete
373,Return application back to applicant,2018-09-07 11:31:07.221,Variant 72,72,complete
373,Receive updated application,2018-09-07 11:55:49.151,Variant 72,72,complete
373,Check  application  form completeness,2018-09-07 12:21:29.741,Variant 72,72,complete
372,Receive updated application,2018-09-07 12:40:00.355,Variant 4,4,complete
373,Return application back to applicant,2018-09-07 12:43:36.656,Variant 72,72,complete
373,Receive updated application,2018-09-07 13:10:06.852,Variant 72,72,complete
373,Check  application  form completeness,2018-09-07 14:13:12.589,Variant 72,72,complete
373,Return application back to applicant,2018-09-07 14:14:55.510,Variant 72,72,complete
373,Receive updated application,2018-09-07 14:22:34.094,Variant 72,72,complete
373,Check  application  form completeness,2018-09-07 15:09:37.333,Variant 72,72,complete
373,Return application back to applicant,2018-09-07 15:20:17.240,Variant 72,72,complete
373,Receive updated application,2018-09-07 15:38:30.163,Variant 72,72,complete
372,Check  application  form completeness,2018-09-07 16:06:16.985,Variant 4,4,complete
372,Appraise property,2018-09-07 16:24:13.238,Variant 4,4,complete
372,Check credit history,2018-09-07 16:49:39.643,Variant 4,4,complete
373,Check  application  form completeness,2018-09-07 16:54:26.304,Variant 72,72,complete
372,Assess loan risk,2018-09-07 17:28:26.227,Variant 4,4,complete
372,Assess eligibility,2018-09-07 17:46:34.258,Variant 4,4,complete
372,Reject application,2018-09-07 18:07:38.474,Variant 4,4,complete
373,Return application back to applicant,2018-09-07 18:58:12.302,Variant 72,72,complete
373,Receive updated application,2018-09-07 19:20:25.125,Variant 72,72,complete
373,Check  application  form completeness,2018-09-07 19:46:36.288,Variant 72,72,complete
372,end_event_Loan application rejected,2018-09-07 20:02:03.551,Variant 4,4,complete
372,End,2018-09-07 20:02:03.551,Variant 4,4,End
373,Check credit history,2018-09-07 20:36:09.562,Variant 72,72,complete
373,Assess loan risk,2018-09-07 21:47:38.623,Variant 72,72,complete
373,Appraise property,2018-09-07 21:56:16.869,Variant 72,72,complete
373,Assess eligibility,2018-09-07 21:58:07.276,Variant 72,72,complete
373,Check if home insurance quote is requested,2018-09-07 22:09:50.928,Variant 72,72,complete
373,Send home insurance quote,2018-09-07 22:27:47.642,Variant 72,72,complete
373,Verify repayment agreement,2018-09-07 23:10:53.172,Variant 72,72,complete
373,Approve application,2018-09-07 23:42:59.243,Variant 72,72,complete
373,End,2018-09-08 00:22:58.246,Variant 72,72,End
373,end_event_Loan  application approved,2018-09-08 00:22:58.246,Variant 72,72,complete
374,Start,2018-09-08 21:02:15.142,Variant 5,5,Start
374,Start,2018-09-08 21:02:15.142,Variant 5,5,Start
374,start_event_Loan  application received,2018-09-08 21:02:15.142,Variant 5,5,complete
374,Check  application  form completeness,2018-09-08 21:12:08.785,Variant 5,5,complete
374,Return application back to applicant,2018-09-08 22:34:03.222,Variant 5,5,complete
374,Receive updated application,2018-09-08 22:43:34.056,Variant 5,5,complete
374,Check  application  form completeness,2018-09-09 00:28:33.504,Variant 5,5,complete
374,Check credit history,2018-09-09 00:36:49.859,Variant 5,5,complete
374,Appraise property,2018-09-09 02:05:10.619,Variant 5,5,complete
374,Assess loan risk,2018-09-09 02:46:51.891,Variant 5,5,complete
374,Assess eligibility,2018-09-09 03:01:53.696,Variant 5,5,complete
374,Reject application,2018-09-09 03:16:19.251,Variant 5,5,complete
374,End,2018-09-09 03:26:26.563,Variant 5,5,End
374,end_event_Loan application rejected,2018-09-09 03:26:26.563,Variant 5,5,complete
375,start_event_Loan  application received,2018-09-11 13:26:00.380,Variant 2,2,complete
375,Start,2018-09-11 13:26:00.380,Variant 2,2,Start
375,Start,2018-09-11 13:26:00.380,Variant 2,2,Start
375,Check  application  form completeness,2018-09-11 14:03:52.915,Variant 2,2,complete
375,Check credit history,2018-09-11 14:12:53.257,Variant 2,2,complete
375,Assess loan risk,2018-09-11 16:01:58.914,Variant 2,2,complete
375,Appraise property,2018-09-11 16:36:43.747,Variant 2,2,complete
375,Assess eligibility,2018-09-11 16:54:30.857,Variant 2,2,complete
375,Reject application,2018-09-11 18:47:13.631,Variant 2,2,complete
375,end_event_Loan application rejected,2018-09-11 19:18:25.863,Variant 2,2,complete
375,End,2018-09-11 19:18:25.863,Variant 2,2,End
376,Start,2018-09-12 18:09:51.533,Variant 1,1,Start
376,Start,2018-09-12 18:09:51.533,Variant 1,1,Start
376,start_event_Loan  application received,2018-09-12 18:09:51.533,Variant 1,1,complete
376,Check  application  form completeness,2018-09-12 18:59:24.839,Variant 1,1,complete
376,Appraise property,2018-09-12 19:40:22.079,Variant 1,1,complete
376,Check credit history,2018-09-12 22:18:53.285,Variant 1,1,complete
376,Assess loan risk,2018-09-13 00:33:23.774,Variant 1,1,complete
376,Assess eligibility,2018-09-13 01:52:47.571,Variant 1,1,complete
376,Reject application,2018-09-13 04:10:53.921,Variant 1,1,complete
376,end_event_Loan application rejected,2018-09-13 04:34:34.888,Variant 1,1,complete
376,End,2018-09-13 04:34:34.888,Variant 1,1,End
377,Start,2018-09-13 06:29:50.755,Variant 73,73,Start
377,Start,2018-09-13 06:29:50.755,Variant 73,73,Start
377,start_event_Loan  application received,2018-09-13 06:29:50.755,Variant 73,73,complete
377,Check  application  form completeness,2018-09-13 06:34:10.127,Variant 73,73,complete
377,Return application back to applicant,2018-09-13 07:02:19.928,Variant 73,73,complete
377,Receive updated application,2018-09-13 07:14:04.798,Variant 73,73,complete
377,Check  application  form completeness,2018-09-13 08:31:57.264,Variant 73,73,complete
377,Check credit history,2018-09-13 09:13:57.869,Variant 73,73,complete
377,Appraise property,2018-09-13 09:49:18.461,Variant 73,73,complete
377,Assess loan risk,2018-09-13 09:53:35.248,Variant 73,73,complete
377,Assess eligibility,2018-09-13 10:16:06.371,Variant 73,73,complete
377,Check if home insurance quote is requested,2018-09-13 11:08:56.228,Variant 73,73,complete
377,Send home insurance quote,2018-09-13 14:41:42.546,Variant 73,73,complete
377,Verify repayment agreement,2018-09-13 14:56:26.254,Variant 73,73,complete
377,Cancel application,2018-09-13 14:57:05.677,Variant 73,73,complete
377,end_event_Loan  application canceled,2018-09-13 16:29:24.020,Variant 73,73,complete
377,End,2018-09-13 16:29:24.020,Variant 73,73,End
378,Start,2018-09-15 12:27:47.020,Variant 19,19,Start
378,Start,2018-09-15 12:27:47.020,Variant 19,19,Start
378,start_event_Loan  application received,2018-09-15 12:27:47.020,Variant 19,19,complete
378,Check  application  form completeness,2018-09-15 14:40:19.847,Variant 19,19,complete
378,Return application back to applicant,2018-09-15 14:51:34.563,Variant 19,19,complete
378,Receive updated application,2018-09-15 15:34:00.413,Variant 19,19,complete
378,Check  application  form completeness,2018-09-15 16:21:21.071,Variant 19,19,complete
378,Appraise property,2018-09-15 16:25:25.338,Variant 19,19,complete
378,Check credit history,2018-09-15 16:36:17.135,Variant 19,19,complete
378,Assess loan risk,2018-09-15 16:51:05.071,Variant 19,19,complete
378,Assess eligibility,2018-09-15 18:06:12.839,Variant 19,19,complete
378,Check if home insurance quote is requested,2018-09-15 18:10:22.634,Variant 19,19,complete
378,Send home insurance quote,2018-09-15 18:50:41.879,Variant 19,19,complete
378,Verify repayment agreement,2018-09-15 19:04:09.595,Variant 19,19,complete
378,Cancel application,2018-09-15 19:20:15.168,Variant 19,19,complete
378,end_event_Loan  application canceled,2018-09-15 19:55:02.520,Variant 19,19,complete
378,End,2018-09-15 19:55:02.520,Variant 19,19,End
379,Start,2018-09-15 22:09:37.982,Variant 31,31,Start
379,start_event_Loan  application received,2018-09-15 22:09:37.982,Variant 31,31,complete
379,Start,2018-09-15 22:09:37.982,Variant 31,31,Start
379,Check  application  form completeness,2018-09-15 22:19:22.096,Variant 31,31,complete
379,Return application back to applicant,2018-09-15 22:37:44.878,Variant 31,31,complete
379,Receive updated application,2018-09-16 01:08:17.640,Variant 31,31,complete
379,Check  application  form completeness,2018-09-16 01:28:43.046,Variant 31,31,complete
379,Check credit history,2018-09-16 02:56:13.848,Variant 31,31,complete
379,Appraise property,2018-09-16 03:15:34.492,Variant 31,31,complete
379,Assess loan risk,2018-09-16 04:35:56.157,Variant 31,31,complete
379,Assess eligibility,2018-09-16 05:08:01.385,Variant 31,31,complete
379,Check if home insurance quote is requested,2018-09-16 05:31:16.018,Variant 31,31,complete
379,Send acceptance pack,2018-09-16 05:51:31.755,Variant 31,31,complete
379,Verify repayment agreement,2018-09-16 06:30:54.143,Variant 31,31,complete
379,Approve application,2018-09-16 06:57:24.878,Variant 31,31,complete
379,end_event_Loan  application approved,2018-09-16 08:00:09.756,Variant 31,31,complete
379,End,2018-09-16 08:00:09.756,Variant 31,31,End
380,Start,2018-09-16 15:45:01.609,Variant 6,6,Start
380,Start,2018-09-16 15:45:01.609,Variant 6,6,Start
380,start_event_Loan  application received,2018-09-16 15:45:01.609,Variant 6,6,complete
380,Check  application  form completeness,2018-09-16 16:48:07.307,Variant 6,6,complete
380,Appraise property,2018-09-16 17:12:52.593,Variant 6,6,complete
381,Start,2018-09-16 19:29:43.719,Variant 55,55,Start
381,start_event_Loan  application received,2018-09-16 19:29:43.719,Variant 55,55,complete
381,Start,2018-09-16 19:29:43.719,Variant 55,55,Start
380,Check credit history,2018-09-16 20:54:29.709,Variant 6,6,complete
381,Check  application  form completeness,2018-09-16 21:11:06.312,Variant 55,55,complete
380,Assess loan risk,2018-09-16 21:38:55.787,Variant 6,6,complete
381,Return application back to applicant,2018-09-16 22:00:39.038,Variant 55,55,complete
380,Assess eligibility,2018-09-16 22:12:57.127,Variant 6,6,complete
380,Check if home insurance quote is requested,2018-09-16 23:43:05.911,Variant 6,6,complete
381,Receive updated application,2018-09-16 23:52:22.954,Variant 55,55,complete
380,Send acceptance pack,2018-09-17 00:00:19.802,Variant 6,6,complete
381,Check  application  form completeness,2018-09-17 00:08:52.289,Variant 55,55,complete
382,Start,2018-09-17 01:50:52.643,Variant 4,4,Start
382,start_event_Loan  application received,2018-09-17 01:50:52.643,Variant 4,4,complete
382,Start,2018-09-17 01:50:52.643,Variant 4,4,Start
381,Return application back to applicant,2018-09-17 02:05:30.645,Variant 55,55,complete
382,Check  application  form completeness,2018-09-17 02:08:28.456,Variant 4,4,complete
380,Verify repayment agreement,2018-09-17 02:47:01.041,Variant 6,6,complete
381,Receive updated application,2018-09-17 02:47:07.834,Variant 55,55,complete
381,Check  application  form completeness,2018-09-17 02:48:17.971,Variant 55,55,complete
381,Check credit history,2018-09-17 03:16:49.596,Variant 55,55,complete
380,Cancel application,2018-09-17 03:27:29.938,Variant 6,6,complete
380,end_event_Loan  application canceled,2018-09-17 04:14:23.698,Variant 6,6,complete
380,End,2018-09-17 04:14:23.698,Variant 6,6,End
381,Appraise property,2018-09-17 04:22:27.915,Variant 55,55,complete
382,Return application back to applicant,2018-09-17 04:55:37.944,Variant 4,4,complete
381,Assess loan risk,2018-09-17 05:55:24.372,Variant 55,55,complete
381,Assess eligibility,2018-09-17 06:02:27.741,Variant 55,55,complete
382,Receive updated application,2018-09-17 06:16:26.183,Variant 4,4,complete
382,Check  application  form completeness,2018-09-17 06:35:05.210,Variant 4,4,complete
381,Check if home insurance quote is requested,2018-09-17 06:57:58.112,Variant 55,55,complete
381,Send home insurance quote,2018-09-17 07:04:41.209,Variant 55,55,complete
382,Appraise property,2018-09-17 07:44:19.867,Variant 4,4,complete
381,Verify repayment agreement,2018-09-17 08:26:36.100,Variant 55,55,complete
381,Cancel application,2018-09-17 09:15:54.029,Variant 55,55,complete
381,End,2018-09-17 09:23:39.180,Variant 55,55,End
381,end_event_Loan  application canceled,2018-09-17 09:23:39.180,Variant 55,55,complete
382,Check credit history,2018-09-17 09:24:35.390,Variant 4,4,complete
382,Assess loan risk,2018-09-17 10:02:57.763,Variant 4,4,complete
382,Assess eligibility,2018-09-17 10:05:13.539,Variant 4,4,complete
382,Reject application,2018-09-17 13:23:26.203,Variant 4,4,complete
382,end_event_Loan application rejected,2018-09-17 13:58:41.880,Variant 4,4,complete
382,End,2018-09-17 13:58:41.880,Variant 4,4,End
383,Start,2018-09-18 12:07:13.357,Variant 2,2,Start
383,start_event_Loan  application received,2018-09-18 12:07:13.357,Variant 2,2,complete
383,Start,2018-09-18 12:07:13.357,Variant 2,2,Start
383,Check  application  form completeness,2018-09-18 12:35:45.418,Variant 2,2,complete
383,Check credit history,2018-09-18 14:34:35.457,Variant 2,2,complete
383,Assess loan risk,2018-09-18 16:18:56.210,Variant 2,2,complete
383,Appraise property,2018-09-18 18:01:31.102,Variant 2,2,complete
383,Assess eligibility,2018-09-18 18:13:41.293,Variant 2,2,complete
383,Reject application,2018-09-18 20:41:28.500,Variant 2,2,complete
384,Start,2018-09-18 20:45:49.756,Variant 26,26,Start
384,Start,2018-09-18 20:45:49.756,Variant 26,26,Start
384,start_event_Loan  application received,2018-09-18 20:45:49.756,Variant 26,26,complete
383,end_event_Loan application rejected,2018-09-18 21:13:24.626,Variant 2,2,complete
383,End,2018-09-18 21:13:24.626,Variant 2,2,End
384,Check  application  form completeness,2018-09-18 22:33:55.291,Variant 26,26,complete
384,Return application back to applicant,2018-09-19 00:29:11.610,Variant 26,26,complete
384,Receive updated application,2018-09-19 01:16:05.669,Variant 26,26,complete
384,Check  application  form completeness,2018-09-19 02:17:30.488,Variant 26,26,complete
384,Appraise property,2018-09-19 03:51:25.849,Variant 26,26,complete
384,Check credit history,2018-09-19 03:56:27.516,Variant 26,26,complete
384,Assess loan risk,2018-09-19 04:57:03.129,Variant 26,26,complete
384,Assess eligibility,2018-09-19 06:07:21.410,Variant 26,26,complete
384,Check if home insurance quote is requested,2018-09-19 06:35:39.721,Variant 26,26,complete
384,Send acceptance pack,2018-09-19 06:39:22.203,Variant 26,26,complete
384,Verify repayment agreement,2018-09-19 06:47:56.538,Variant 26,26,complete
384,Approve application,2018-09-19 06:55:10.282,Variant 26,26,complete
384,end_event_Loan  application approved,2018-09-19 10:20:00.542,Variant 26,26,complete
384,End,2018-09-19 10:20:00.542,Variant 26,26,End
385,Start,2018-09-19 18:01:07.297,Variant 3,3,Start
385,start_event_Loan  application received,2018-09-19 18:01:07.297,Variant 3,3,complete
385,Start,2018-09-19 18:01:07.297,Variant 3,3,Start
385,Check  application  form completeness,2018-09-19 23:46:13.513,Variant 3,3,complete
385,Check credit history,2018-09-20 01:59:52.860,Variant 3,3,complete
385,Appraise property,2018-09-20 02:04:09.681,Variant 3,3,complete
386,start_event_Loan  application received,2018-09-20 02:29:16.775,Variant 1,1,complete
386,Start,2018-09-20 02:29:16.775,Variant 1,1,Start
386,Start,2018-09-20 02:29:16.775,Variant 1,1,Start
385,Assess loan risk,2018-09-20 03:56:59.381,Variant 3,3,complete
385,Assess eligibility,2018-09-20 04:33:43.733,Variant 3,3,complete
385,Reject application,2018-09-20 04:59:06.485,Variant 3,3,complete
385,End,2018-09-20 05:40:52.487,Variant 3,3,End
385,end_event_Loan application rejected,2018-09-20 05:40:52.487,Variant 3,3,complete
386,Check  application  form completeness,2018-09-20 06:27:56.229,Variant 1,1,complete
386,Appraise property,2018-09-20 07:05:44.592,Variant 1,1,complete
386,Check credit history,2018-09-20 07:35:15.370,Variant 1,1,complete
386,Assess loan risk,2018-09-20 08:03:56.788,Variant 1,1,complete
386,Assess eligibility,2018-09-20 08:12:53.490,Variant 1,1,complete
386,Reject application,2018-09-20 09:25:15.521,Variant 1,1,complete
386,End,2018-09-20 09:31:42.097,Variant 1,1,End
386,end_event_Loan application rejected,2018-09-20 09:31:42.097,Variant 1,1,complete
387,Start,2018-09-21 01:12:50.951,Variant 27,27,Start
387,Start,2018-09-21 01:12:50.951,Variant 27,27,Start
387,start_event_Loan  application received,2018-09-21 01:12:50.951,Variant 27,27,complete
387,Check  application  form completeness,2018-09-21 01:42:33.255,Variant 27,27,complete
387,Return application back to applicant,2018-09-21 03:11:40.765,Variant 27,27,complete
387,Receive updated application,2018-09-21 06:24:50.129,Variant 27,27,complete
387,Check  application  form completeness,2018-09-21 09:03:24.663,Variant 27,27,complete
387,Check credit history,2018-09-21 09:08:44.919,Variant 27,27,complete
387,Assess loan risk,2018-09-21 10:26:55.181,Variant 27,27,complete
387,Appraise property,2018-09-21 12:58:22.836,Variant 27,27,complete
387,Assess eligibility,2018-09-21 13:01:42.474,Variant 27,27,complete
387,Check if home insurance quote is requested,2018-09-21 14:58:03.638,Variant 27,27,complete
387,Send home insurance quote,2018-09-21 17:59:30.854,Variant 27,27,complete
387,Verify repayment agreement,2018-09-21 20:34:50.949,Variant 27,27,complete
387,Cancel application,2018-09-21 21:12:46.754,Variant 27,27,complete
388,Start,2018-09-21 21:52:21.778,Variant 2,2,Start
388,Start,2018-09-21 21:52:21.778,Variant 2,2,Start
388,start_event_Loan  application received,2018-09-21 21:52:21.778,Variant 2,2,complete
388,Check  application  form completeness,2018-09-21 22:41:08.534,Variant 2,2,complete
387,end_event_Loan  application canceled,2018-09-21 23:39:09.132,Variant 27,27,complete
387,End,2018-09-21 23:39:09.132,Variant 27,27,End
388,Check credit history,2018-09-22 00:35:54.357,Variant 2,2,complete
388,Assess loan risk,2018-09-22 00:47:01.973,Variant 2,2,complete
388,Appraise property,2018-09-22 01:54:01.445,Variant 2,2,complete
388,Assess eligibility,2018-09-22 02:10:13.261,Variant 2,2,complete
388,Reject application,2018-09-22 03:29:58.053,Variant 2,2,complete
388,End,2018-09-22 05:29:15.803,Variant 2,2,End
388,end_event_Loan application rejected,2018-09-22 05:29:15.803,Variant 2,2,complete
389,Start,2018-09-23 10:06:55.939,Variant 11,11,Start
389,Start,2018-09-23 10:06:55.939,Variant 11,11,Start
389,start_event_Loan  application received,2018-09-23 10:06:55.939,Variant 11,11,complete
389,Check  application  form completeness,2018-09-23 10:18:15.743,Variant 11,11,complete
389,Check credit history,2018-09-23 10:23:56.304,Variant 11,11,complete
389,Assess loan risk,2018-09-23 10:26:42.101,Variant 11,11,complete
389,Appraise property,2018-09-23 11:48:11.221,Variant 11,11,complete
389,Assess eligibility,2018-09-23 12:44:30.094,Variant 11,11,complete
389,Check if home insurance quote is requested,2018-09-23 12:46:54.869,Variant 11,11,complete
389,Send home insurance quote,2018-09-23 13:20:15.615,Variant 11,11,complete
389,Verify repayment agreement,2018-09-23 16:52:36.652,Variant 11,11,complete
389,Approve application,2018-09-24 03:27:42.445,Variant 11,11,complete
389,End,2018-09-24 04:32:30.671,Variant 11,11,End
389,end_event_Loan  application approved,2018-09-24 04:32:30.671,Variant 11,11,complete
390,Start,2018-09-24 07:06:26.522,Variant 43,43,Start
390,Start,2018-09-24 07:06:26.522,Variant 43,43,Start
390,start_event_Loan  application received,2018-09-24 07:06:26.522,Variant 43,43,complete
390,Check  application  form completeness,2018-09-24 07:09:50.928,Variant 43,43,complete
390,Return application back to applicant,2018-09-24 07:22:45.450,Variant 43,43,complete
390,Receive updated application,2018-09-24 07:34:42.472,Variant 43,43,complete
390,Check  application  form completeness,2018-09-24 09:53:05.246,Variant 43,43,complete
390,Return application back to applicant,2018-09-24 10:10:10.573,Variant 43,43,complete
390,Receive updated application,2018-09-24 11:27:50.440,Variant 43,43,complete
390,Check  application  form completeness,2018-09-24 11:37:05.757,Variant 43,43,complete
390,Return application back to applicant,2018-09-24 11:53:48.160,Variant 43,43,complete
390,Receive updated application,2018-09-24 13:22:42.452,Variant 43,43,complete
390,Check  application  form completeness,2018-09-24 13:37:03.006,Variant 43,43,complete
390,Return application back to applicant,2018-09-24 15:07:32.724,Variant 43,43,complete
390,Receive updated application,2018-09-24 15:53:26.882,Variant 43,43,complete
390,Check  application  form completeness,2018-09-24 16:54:52.309,Variant 43,43,complete
